2730 2730
1519 1519 3.0
1519 596 1.0
1521 1521 1.0
1523 1523 1.0
1524 2514 1.0
1524 1525 2.0
1524 2446 3.0
1524 1524 4.0
1525 2514 1.0
1525 2446 1.0
1525 1525 2.0
1525 1524 2.0
1527 1528 2.0
1527 1527 2.0
1527 937 1.0
1528 1528 2.0
1528 1527 2.0
1528 937 1.0
1533 1533 1.0
1534 1534 2.0
1542 2506 1.0
1542 1542 1.0
1542 948 1.0
1543 2460 1.0
1543 2459 1.0
1543 2458 1.0
1543 1544 1.0
1543 1543 1.0
1544 2460 1.0
1544 2459 1.0
1544 2458 1.0
1544 1544 1.0
1544 1543 1.0
1548 2424 1.0
1548 1548 1.0
1550 1624 1.0
1550 2497 1.0
1550 1550 2.0
1553 1553 3.0
1557 1557 1.0
1562 1562 1.0
1564 2670 1.0
1564 1564 1.0
1564 55 1.0
1566 1567 1.0
1566 1566 1.0
1567 1566 1.0
1567 1567 2.0
1581 1581 1.0
1586 2351 1.0
1586 1586 1.0
1588 2461 2.0
1588 1588 2.0
1588 904 1.0
1588 564 1.0
1589 2689 1.0
1589 2680 1.0
1589 2034 1.0
1589 1589 2.0
1589 1508 1.0
1589 1320 1.0
1589 347 2.0
1592 1592 1.0
1592 563 1.0
1595 2244 1.0
1595 2442 2.0
1595 1595 2.0
1595 701 1.0
1596 1596 1.0
1598 2494 2.0
1598 1850 1.0
1598 1835 1.0
1598 1598 2.0
1598 1519 1.0
1598 596 2.0
1599 1602 1.0
1599 1599 2.0
1599 596 2.0
1602 1602 1.0
1602 1599 1.0
1602 596 1.0
1603 2180 1.0
1603 2179 1.0
1603 2165 1.0
1603 1603 2.0
1609 1609 1.0
1610 2109 1.0
1610 1610 1.0
1612 1612 1.0
1613 2178 1.0
1613 185 1.0
1613 1613 4.0
1613 347 3.0
1614 1614 1.0
1614 39 1.0
1618 1618 2.0
1618 1079 2.0
1620 2176 1.0
1620 1418 1.0
1620 2480 2.0
1620 2479 2.0
1620 2478 2.0
1620 1620 3.0
1624 1624 1.0
1624 1550 1.0
1627 1627 1.0
1627 238 1.0
1628 1628 1.0
1632 1632 1.0
1634 2485 2.0
1634 1634 2.0
1634 681 1.0
1636 1636 1.0
1638 2314 1.0
1638 2313 1.0
1638 2312 1.0
1638 1007 1.0
1638 2475 1.0
1638 2107 1.0
1638 1689 1.0
1638 340 1.0
1638 1638 3.0
1638 551 2.0
1644 1644 1.0
1644 758 1.0
1647 1647 2.0
1649 2704 2.0
1649 1649 2.0
1652 1652 1.0
1652 1380 1.0
1660 2568 1.0
1660 2068 1.0
1660 1939 1.0
1660 2557 1.0
1660 1660 4.0
1665 2561 1.0
1665 404 1.0
1665 2546 1.0
1665 2545 2.0
1665 1665 2.0
1665 786 2.0
1668 2208 1.0
1668 1697 1.0
1668 1176 1.0
1668 797 1.0
1668 2094 1.0
1668 2372 1.0
1668 1668 3.0
1668 1188 1.0
1669 396 1.0
1669 2541 2.0
1669 2027 1.0
1669 1669 2.0
1672 2077 1.0
1672 1672 1.0
1672 1339 1.0
1672 347 1.0
1673 1673 2.0
1673 303 1.0
1677 2467 1.0
1677 1677 1.0
1677 204 1.0
1679 1679 1.0
1679 1518 1.0
1680 590 1.0
1680 121 1.0
1680 49 2.0
1680 2599 2.0
1680 2375 1.0
1680 2361 3.0
1680 1680 4.0
1685 1685 2.0
1687 2591 1.0
1687 1687 2.0
1687 98 2.0
1689 2693 1.0
1689 2521 1.0
1689 2692 2.0
1689 2691 2.0
1689 2690 2.0
1689 1638 1.0
1689 340 1.0
1689 2476 3.0
1689 2475 2.0
1689 2107 2.0
1689 1689 5.0
1689 551 2.0
1690 1690 1.0
1690 263 1.0
1694 2211 1.0
1694 2640 2.0
1694 2588 1.0
1694 2108 1.0
1694 1694 7.0
1694 1093 5.0
1695 4 1.0
1695 2325 1.0
1695 1695 3.0
1695 147 1.0
1696 2697 1.0
1696 15 1.0
1696 2709 2.0
1696 1045 1.0
1696 1725 1.0
1696 1696 5.0
1696 1454 2.0
1697 2014 1.0
1697 1964 1.0
1697 2208 1.0
1697 1697 3.0
1697 1668 1.0
1697 1176 1.0
1697 797 1.0
1698 1698 1.0
1698 492 1.0
1699 1701 1.0
1699 1444 1.0
1699 2717 1.0
1699 2208 1.0
1699 2081 1.0
1699 797 1.0
1699 88 1.0
1699 2621 2.0
1699 1699 4.0
1699 439 2.0
1701 1985 1.0
1701 374 1.0
1701 1701 2.0
1701 1699 1.0
1701 1444 1.0
1702 2729 1.0
1702 2575 1.0
1702 275 1.0
1702 1702 3.0
1702 1418 1.0
1702 484 2.0
1702 405 1.0
1705 2021 1.0
1705 88 1.0
1705 2585 2.0
1705 1705 2.0
1705 1170 1.0
1705 82 1.0
1710 2702 2.0
1710 1710 2.0
1710 488 2.0
1712 1712 1.0
1715 2397 1.0
1715 2641 3.0
1715 1715 3.0
1715 439 3.0
1718 1954 1.0
1718 1718 1.0
1718 60 1.0
1722 1722 1.0
1725 1725 1.0
1725 1696 1.0
1725 1454 1.0
1726 1519 1.0
1726 865 1.0
1726 23 1.0
1726 2644 2.0
1726 1726 3.0
1726 96 1.0
1728 1728 1.0
1738 1738 1.0
1739 2662 1.0
1739 1739 1.0
1741 2715 1.0
1741 2536 1.0
1741 2436 1.0
1741 1921 1.0
1741 2514 1.0
1741 1362 1.0
1741 2602 1.0
1741 1741 3.0
1743 2539 1.0
1743 1743 1.0
1745 1745 1.0
1749 1749 1.0
1752 1752 1.0
1752 577 1.0
1752 576 1.0
1753 2425 1.0
1753 1753 1.0
1758 1758 1.0
1759 1759 1.0
1760 1760 1.0
1763 904 1.0
1763 1763 2.0
1764 2369 1.0
1764 1799 1.0
1764 1764 2.0
1764 1309 1.0
1764 420 1.0
1764 39 1.0
1769 1769 1.0
1773 1773 1.0
1773 1235 1.0
1773 1233 1.0
1775 2697 1.0
1775 2131 1.0
1775 1775 1.0
1775 15 1.0
1779 1968 1.0
1779 1293 1.0
1779 1073 1.0
1779 2701 1.0
1779 1779 2.0
1779 1454 1.0
1780 1780 1.0
1780 1245 1.0
1786 1786 1.0
1789 1789 1.0
1791 2722 1.0
1791 2218 1.0
1791 1791 3.0
1792 1792 2.0
1792 1261 2.0
1793 1793 1.0
1793 421 1.0
1795 2411 1.0
1795 1795 1.0
1799 1799 2.0
1799 1764 1.0
1799 1309 2.0
1799 420 1.0
1799 39 1.0
1800 1981 1.0
1800 2727 1.0
1800 1948 1.0
1800 1947 1.0
1800 1800 2.0
1800 421 1.0
1801 2222 1.0
1801 1801 1.0
1801 1293 1.0
1801 192 1.0
1802 1802 1.0
1802 539 1.0
1806 2603 1.0
1806 2590 2.0
1806 2419 2.0
1806 1974 1.0
1806 1806 2.0
1826 2677 1.0
1826 1850 1.0
1826 1826 1.0
1832 1832 1.0
1833 2449 2.0
1833 1833 2.0
1835 2234 1.0
1835 2494 1.0
1835 1850 3.0
1835 1835 3.0
1835 1598 1.0
1835 1519 1.0
1835 596 1.0
1836 2437 1.0
1836 1836 1.0
1836 894 1.0
1837 1838 1.0
1837 1837 1.0
1838 1838 1.0
1838 1837 1.0
1839 1839 1.0
1845 1845 1.0
1848 2589 1.0
1848 1848 1.0
1848 764 1.0
1850 2665 1.0
1850 1826 1.0
1850 2677 2.0
1850 23 1.0
1850 2234 1.0
1850 2641 1.0
1850 2494 1.0
1850 1850 9.0
1850 1835 3.0
1850 1598 1.0
1850 1519 1.0
1850 596 1.0
1856 1856 1.0
1857 1857 1.0
1860 2654 3.0
1860 1860 3.0
1867 2005 1.0
1867 2509 2.0
1867 2508 2.0
1867 2507 2.0
1867 1867 4.0
1868 1868 1.0
1868 23 1.0
1870 1870 1.0
1870 307 1.0
1872 1872 1.0
1872 433 1.0
1873 1117 1.0
1873 1873 3.0
1874 2685 1.0
1874 1256 1.0
1874 2598 2.0
1874 1309 1.0
1874 420 1.0
1874 1874 4.0
1876 2714 2.0
1876 1876 2.0
1876 397 1.0
1877 1877 1.0
1877 414 1.0
1886 1886 1.0
1890 2535 1.0
1890 2256 2.0
1890 1890 3.0
1890 976 3.0
1891 2423 1.0
1891 2422 1.0
1891 1892 1.0
1891 1891 1.0
1892 1891 1.0
1892 2423 2.0
1892 2422 2.0
1892 2421 1.0
1892 1892 2.0
1896 2582 2.0
1896 2581 2.0
1896 1896 2.0
1896 30 2.0
1897 1897 1.0
1902 432 1.0
1902 23 1.0
1902 2139 1.0
1902 1902 5.0
1902 518 3.0
1902 264 2.0
1903 1903 1.0
1903 564 1.0
1903 28 1.0
1904 1904 1.0
1905 1905 1.0
1905 347 1.0
1906 2615 1.0
1906 2295 1.0
1906 1906 1.0
1906 1362 1.0
1906 147 1.0
1910 2305 1.0
1910 1910 1.0
1910 1173 1.0
1913 1913 1.0
1914 1914 1.0
1916 1916 1.0
1918 2538 1.0
1918 1918 1.0
1918 1387 1.0
1918 1319 1.0
1921 2715 2.0
1921 1741 1.0
1921 1402 1.0
1921 731 1.0
1921 2537 2.0
1921 2536 3.0
1921 2436 3.0
1921 1921 4.0
1923 2729 1.0
1923 2631 1.0
1923 2524 1.0
1923 1923 1.0
1923 1181 1.0
1924 2293 3.0
1924 1924 3.0
1925 2523 1.0
1925 2522 1.0
1925 1925 1.0
1933 2567 1.0
1933 2566 1.0
1933 69 1.0
1933 2069 1.0
1933 1933 2.0
1933 329 1.0
1933 82 2.0
1934 2634 1.0
1934 1934 1.0
1938 1994 1.0
1938 2298 1.0
1938 2540 2.0
1938 1938 3.0
1938 724 3.0
1939 1939 1.0
1939 1660 1.0
1941 1941 1.0
1942 2206 1.0
1942 1942 1.0
1942 439 1.0
1945 2614 1.0
1945 1090 1.0
1945 1945 3.0
1945 210 3.0
1946 2555 1.0
1946 1946 1.0
1947 2727 2.0
1947 1948 2.0
1947 1947 2.0
1947 1800 1.0
1947 421 2.0
1948 2727 2.0
1948 1947 2.0
1948 1800 1.0
1948 421 2.0
1948 1948 3.0
1948 1177 1.0
1949 195 1.0
1949 797 1.0
1949 541 1.0
1949 2722 2.0
1949 2703 1.0
1949 2014 2.0
1949 2633 2.0
1949 1376 1.0
1949 2595 1.0
1949 624 1.0
1949 1949 10.0
1949 769 2.0
1949 761 3.0
1951 1951 1.0
1951 1037 1.0
1953 749 1.0
1953 1953 3.0
1953 52 1.0
1954 1954 1.0
1954 1718 1.0
1954 60 1.0
1955 2606 1.0
1955 1955 1.0
1955 110 1.0
1959 1401 1.0
1959 811 1.0
1959 336 2.0
1959 1961 1.0
1959 1960 1.0
1959 1959 3.0
1960 259 1.0
1960 1961 1.0
1960 1960 2.0
1960 1959 1.0
1961 1961 2.0
1961 1960 1.0
1961 1959 1.0
1964 2722 1.0
1964 2014 2.0
1964 1697 1.0
1964 1973 1.0
1964 1964 5.0
1964 1401 2.0
1964 336 3.0
1965 2610 2.0
1965 1965 2.0
1968 99 1.0
1968 1779 1.0
1968 1293 1.0
1968 1073 1.0
1968 1968 3.0
1968 206 1.0
1969 2394 1.0
1969 2174 3.0
1969 2609 2.0
1969 1969 6.0
1970 1970 2.0
1970 1381 2.0
1972 1972 1.0
1972 811 1.0
1972 439 1.0
1972 284 1.0
1973 1973 2.0
1973 1964 1.0
1973 336 1.0
1974 2590 1.0
1974 2419 1.0
1974 1974 1.0
1974 1806 1.0
1976 388 1.0
1976 2703 1.0
1976 1976 2.0
1976 543 1.0
1977 2226 1.0
1977 1977 2.0
1978 2622 1.0
1978 1978 1.0
1979 2225 1.0
1979 1979 1.0
1981 1981 1.0
1981 1800 1.0
1982 1982 1.0
1982 278 1.0
1984 2127 1.0
1984 1984 1.0
1984 263 1.0
1985 1985 1.0
1985 1701 1.0
1985 374 1.0
1986 2084 1.0
1986 1986 1.0
1986 488 1.0
1987 1987 1.0
1989 1989 1.0
1989 347 1.0
1994 2540 1.0
1994 1994 1.0
1994 1938 1.0
1994 724 1.0
1998 1998 1.0
1998 1021 1.0
2002 2637 2.0
2002 2636 2.0
2002 2002 2.0
2002 73 2.0
2003 2337 1.0
2003 2003 1.0
2005 2005 1.0
2005 1867 1.0
2006 2006 1.0
2008 2219 1.0
2008 2008 1.0
2008 1270 1.0
2012 1322 1.0
2012 207 1.0
2012 2113 1.0
2012 2012 2.0
2012 424 1.0
2012 60 1.0
2013 2013 2.0
2013 765 2.0
2014 1964 2.0
2014 1697 1.0
2014 2722 2.0
2014 2703 1.0
2014 2014 4.0
2014 1949 2.0
2014 761 1.0
2017 2017 2.0
2019 54 1.0
2019 2366 2.0
2019 2019 2.0
2021 2585 1.0
2021 2021 1.0
2021 1705 1.0
2021 88 1.0
2024 2525 1.0
2024 2024 1.0
2024 1320 1.0
2024 1318 1.0
2025 2025 1.0
2027 2541 1.0
2027 2027 1.0
2027 1669 1.0
2029 2030 1.0
2029 2029 1.0
2030 2029 1.0
2030 2030 2.0
2034 2689 1.0
2034 1589 1.0
2034 2680 2.0
2034 2272 1.0
2034 2034 2.0
2034 347 2.0
2037 418 1.0
2037 2037 2.0
2040 159 1.0
2040 2462 2.0
2040 2040 3.0
2040 82 3.0
2044 2514 1.0
2044 1362 1.0
2044 1056 1.0
2044 2044 3.0
2044 147 3.0
2050 2050 1.0
2050 955 1.0
2052 2052 2.0
2052 660 2.0
2053 2053 2.0
2053 1412 2.0
2058 2058 1.0
2058 113 1.0
2059 2059 1.0
2060 2060 1.0
2060 1038 1.0
2062 1320 1.0
2062 2318 1.0
2062 2286 1.0
2062 2285 1.0
2062 2062 3.0
2065 2559 1.0
2065 2065 1.0
2065 82 1.0
2068 1660 1.0
2068 2068 3.0
2069 2069 1.0
2069 1933 1.0
2069 329 1.0
2069 82 1.0
2074 2074 1.0
2074 1248 1.0
2075 2075 1.0
2075 786 1.0
2077 2077 1.0
2077 1672 1.0
2077 1339 1.0
2077 347 1.0
2081 2717 1.0
2081 2208 1.0
2081 2081 1.0
2081 1699 1.0
2081 797 1.0
2081 88 1.0
2082 2082 1.0
2084 1986 1.0
2084 2716 2.0
2084 2702 1.0
2084 2084 3.0
2084 488 3.0
2094 2094 1.0
2094 1668 1.0
2097 2097 2.0
2099 2363 1.0
2099 2260 1.0
2099 2099 1.0
2100 2349 1.0
2100 2100 1.0
2100 211 1.0
2103 2103 3.0
2103 1311 3.0
2107 1638 1.0
2107 340 1.0
2107 2476 1.0
2107 2475 2.0
2107 2107 2.0
2107 1689 2.0
2107 551 2.0
2108 2588 1.0
2108 2108 2.0
2108 1694 1.0
2108 1093 2.0
2109 434 1.0
2109 370 1.0
2109 2403 1.0
2109 414 1.0
2109 2109 3.0
2109 1610 1.0
2113 2113 1.0
2113 2012 1.0
2113 424 1.0
2113 60 1.0
2116 2116 1.0
2116 1093 1.0
2116 749 1.0
2124 590 1.0
2124 236 1.0
2124 150 1.0
2124 58 1.0
2124 1099 1.0
2124 100 1.0
2124 2124 3.0
2124 1132 1.0
2124 883 1.0
2126 2126 1.0
2126 1050 1.0
2127 2127 1.0
2127 1984 1.0
2127 263 1.0
2129 360 1.0
2129 20 1.0
2129 2233 1.0
2129 2129 2.0
2129 1009 1.0
2131 2697 1.0
2131 1775 1.0
2131 15 1.0
2131 2131 2.0
2131 439 1.0
2134 1173 1.0
2134 2699 2.0
2134 2698 2.0
2134 2134 2.0
2137 2520 2.0
2137 2519 2.0
2137 2518 2.0
2137 2137 2.0
2138 2139 1.0
2138 2138 1.0
2138 264 1.0
2139 2651 1.0
2139 1902 1.0
2139 2139 3.0
2139 2138 1.0
2139 264 2.0
2142 2142 1.0
2143 2143 1.0
2143 994 1.0
2145 2486 1.0
2145 2153 2.0
2145 2145 3.0
2145 857 2.0
2147 2147 1.0
2151 2151 1.0
2153 2486 1.0
2153 2153 2.0
2153 2145 2.0
2153 857 1.0
2154 2154 1.0
2156 2156 1.0
2156 585 1.0
2159 2159 1.0
2159 347 1.0
2160 2668 1.0
2160 2160 2.0
2160 1164 1.0
2162 1153 1.0
2162 876 3.0
2162 2470 2.0
2162 2469 1.0
2162 2468 2.0
2162 2162 4.0
2163 2725 1.0
2163 2471 2.0
2163 2258 1.0
2163 2163 3.0
2163 45 1.0
2163 21 1.0
2165 2180 1.0
2165 2179 1.0
2165 2165 1.0
2165 1603 1.0
2168 550 1.0
2168 2168 2.0
2168 713 2.0
2170 2265 1.0
2170 2230 1.0
2170 2171 1.0
2170 2170 1.0
2171 2265 1.0
2171 2230 1.0
2171 2171 1.0
2171 2170 1.0
2174 2609 1.0
2174 2174 3.0
2174 1969 3.0
2175 2663 1.0
2175 2175 1.0
2175 1139 1.0
2176 1620 1.0
2176 1418 1.0
2176 1171 1.0
2176 70 1.0
2176 2176 4.0
2177 2177 2.0
2177 366 2.0
2178 1613 1.0
2178 2278 1.0
2178 2178 2.0
2178 185 2.0
2179 2180 1.0
2179 2179 1.0
2179 2165 1.0
2179 1603 1.0
2180 2179 1.0
2180 2165 1.0
2180 1603 1.0
2180 2650 1.0
2180 2180 2.0
2185 2186 1.0
2185 2185 1.0
2186 2186 2.0
2186 2185 1.0
2189 2189 1.0
2192 2192 1.0
2192 1402 1.0
2195 2706 2.0
2195 2705 2.0
2195 2198 2.0
2195 2197 2.0
2195 2196 2.0
2195 2195 2.0
2195 488 2.0
2196 2706 2.0
2196 2705 2.0
2196 2198 2.0
2196 2197 2.0
2196 2196 2.0
2196 2195 2.0
2196 488 2.0
2197 2706 2.0
2197 2705 2.0
2197 2198 2.0
2197 2197 2.0
2197 2196 2.0
2197 2195 2.0
2197 488 2.0
2198 2706 2.0
2198 2705 2.0
2198 2198 2.0
2198 2197 2.0
2198 2196 2.0
2198 2195 2.0
2198 488 2.0
2203 2472 2.0
2203 2203 2.0
2203 688 2.0
2206 1942 1.0
2206 439 1.0
2206 2206 2.0
2207 2207 1.0
2207 749 1.0
2208 2717 1.0
2208 2081 1.0
2208 1699 1.0
2208 88 1.0
2208 2208 2.0
2208 1697 1.0
2208 1668 1.0
2208 1176 1.0
2208 797 2.0
2209 2209 1.0
2211 2211 1.0
2211 1694 1.0
2211 1093 1.0
2212 2212 1.0
2213 420 1.0
2213 541 2.0
2213 2213 3.0
2214 2215 1.0
2214 2214 1.0
2215 2215 1.0
2215 2214 1.0
2218 2218 1.0
2218 1791 1.0
2219 2219 1.0
2219 2008 1.0
2219 1270 1.0
2221 2719 1.0
2221 2718 1.0
2221 2221 1.0
2222 1801 1.0
2222 1293 1.0
2222 192 1.0
2222 2601 1.0
2222 2222 2.0
2225 2225 1.0
2225 1979 1.0
2226 2226 1.0
2226 1977 1.0
2229 2229 1.0
2230 2265 1.0
2230 2230 1.0
2230 2171 1.0
2230 2170 1.0
2232 2232 3.0
2232 1014 3.0
2233 2233 1.0
2233 2129 1.0
2233 1009 1.0
2234 2234 1.0
2234 1850 1.0
2234 1835 1.0
2235 2662 1.0
2235 1294 1.0
2235 2235 2.0
2239 2239 1.0
2239 237 1.0
2240 2240 1.0
2240 560 1.0
2240 238 1.0
2243 2243 1.0
2243 713 1.0
2244 2442 1.0
2244 2244 1.0
2244 1595 1.0
2249 2584 1.0
2249 2249 1.0
2249 486 1.0
2253 2253 2.0
2253 1100 2.0
2255 2255 1.0
2256 2256 3.0
2256 1890 2.0
2256 976 3.0
2258 2258 1.0
2258 2163 1.0
2258 45 1.0
2258 21 1.0
2259 2259 1.0
2259 1243 1.0
2260 2363 1.0
2260 2260 1.0
2260 2099 1.0
2261 2262 1.0
2261 2261 1.0
2262 2262 1.0
2262 2261 1.0
2265 2265 1.0
2265 2230 1.0
2265 2171 1.0
2265 2170 1.0
2266 2567 1.0
2266 2566 1.0
2266 2266 1.0
2272 2680 1.0
2272 2034 1.0
2272 2675 1.0
2272 2549 1.0
2272 2272 3.0
2272 347 3.0
2273 2584 1.0
2273 2273 1.0
2273 486 1.0
2274 2490 1.0
2274 2274 1.0
2274 955 1.0
2275 2517 1.0
2275 2275 1.0
2275 701 1.0
2278 2278 1.0
2278 2178 1.0
2278 185 1.0
2283 37 1.0
2283 2283 2.0
2283 1233 1.0
2285 2318 1.0
2285 2286 1.0
2285 2285 1.0
2285 2062 1.0
2286 2318 1.0
2286 2286 1.0
2286 2285 1.0
2286 2062 1.0
2287 2287 1.0
2287 192 1.0
2288 2483 1.0
2288 159 3.0
2288 2290 5.0
2288 2289 5.0
2288 2288 5.0
2289 2290 7.0
2289 2288 5.0
2289 2483 6.0
2289 2289 11.0
2289 159 8.0
2290 2512 1.0
2290 2483 2.0
2290 159 5.0
2290 2529 1.0
2290 2528 1.0
2290 2527 1.0
2290 2526 1.0
2290 2290 9.0
2290 2289 7.0
2290 2288 5.0
2293 2293 3.0
2293 1924 3.0
2295 2615 1.0
2295 2295 1.0
2295 1906 1.0
2295 1362 1.0
2295 147 1.0
2296 2608 1.0
2296 2296 3.0
2297 2550 1.0
2297 2297 1.0
2297 172 1.0
2298 2298 1.0
2298 1938 1.0
2298 724 1.0
2300 2300 1.0
2301 2301 1.0
2305 2305 1.0
2305 1910 1.0
2305 1173 1.0
2307 2544 2.0
2307 2307 2.0
2308 329 1.0
2308 2308 2.0
2308 70 2.0
2309 2309 1.0
2311 2561 1.0
2311 2545 1.0
2311 2311 1.0
2311 786 1.0
2312 2314 1.0
2312 2313 1.0
2312 2312 1.0
2312 1638 1.0
2312 1007 1.0
2313 2314 1.0
2313 2313 1.0
2313 2312 1.0
2313 1638 1.0
2313 1007 1.0
2314 2314 1.0
2314 2313 1.0
2314 2312 1.0
2314 1638 1.0
2314 1007 1.0
2315 2315 1.0
2317 2317 1.0
2317 172 1.0
2318 2318 1.0
2318 2286 1.0
2318 2285 1.0
2318 2062 1.0
2320 2320 1.0
2320 1373 1.0
2320 329 1.0
2320 70 1.0
2322 766 1.0
2322 2513 2.0
2322 2322 2.0
2322 1369 1.0
2322 1056 1.0
2323 2496 1.0
2323 2334 1.0
2323 2323 1.0
2323 1245 1.0
2324 2580 2.0
2324 2324 2.0
2324 1059 1.0
2325 2615 1.0
2325 2325 2.0
2325 1695 1.0
2325 147 1.0
2327 2327 1.0
2327 1418 1.0
2329 2331 1.0
2329 2330 1.0
2329 2329 1.0
2329 340 1.0
2330 2331 1.0
2330 2330 1.0
2330 2329 1.0
2330 340 1.0
2331 2331 1.0
2331 2330 1.0
2331 2329 1.0
2331 340 1.0
2332 2332 2.0
2333 2333 1.0
2334 2496 1.0
2334 2323 1.0
2334 2334 2.0
2334 1245 2.0
2336 2587 1.0
2336 2586 1.0
2336 2336 1.0
2336 1335 1.0
2336 551 1.0
2337 2337 1.0
2337 2003 1.0
2342 2344 1.0
2342 2343 1.0
2342 2342 1.0
2343 2342 1.0
2343 2607 1.0
2343 2344 2.0
2343 2343 2.0
2344 2342 1.0
2344 2607 1.0
2344 2344 2.0
2344 2343 2.0
2349 2349 1.0
2349 2100 1.0
2349 211 1.0
2350 2350 1.0
2350 1079 1.0
2350 299 1.0
2351 2351 1.0
2351 1586 1.0
2356 2356 1.0
2356 620 1.0
2359 2359 1.0
2359 165 1.0
2361 590 1.0
2361 49 1.0
2361 2599 2.0
2361 2375 1.0
2361 2361 4.0
2361 1680 3.0
2363 2260 1.0
2363 2099 1.0
2363 2363 2.0
2363 727 1.0
2364 2477 1.0
2364 2364 1.0
2364 727 1.0
2366 54 1.0
2366 2366 2.0
2366 2019 2.0
2369 2369 1.0
2369 1764 1.0
2370 2370 1.0
2371 2618 2.0
2371 2371 2.0
2371 1181 2.0
2372 2372 1.0
2372 1668 1.0
2372 1188 1.0
2375 2599 1.0
2375 2375 1.0
2375 2361 1.0
2375 1680 1.0
2377 2377 1.0
2377 33 1.0
2378 2379 1.0
2378 2378 1.0
2378 50 1.0
2379 2379 1.0
2379 2378 1.0
2379 50 1.0
2381 2630 1.0
2381 2381 1.0
2381 373 1.0
2381 210 1.0
2384 2384 1.0
2384 1386 1.0
2384 201 1.0
2385 201 1.0
2385 2385 2.0
2385 508 1.0
2386 2387 1.0
2386 2386 1.0
2386 758 1.0
2387 2387 1.0
2387 2386 1.0
2387 758 1.0
2393 2393 1.0
2393 284 1.0
2394 2394 1.0
2394 1969 1.0
2396 2553 1.0
2396 2396 1.0
2396 82 1.0
2397 2641 1.0
2397 2397 1.0
2397 1715 1.0
2397 439 1.0
2399 2400 1.0
2399 2399 1.0
2400 2400 1.0
2400 2399 1.0
2403 2403 1.0
2403 2109 1.0
2403 414 1.0
2405 2721 1.0
2405 2405 2.0
2405 49 2.0
2407 2408 1.0
2407 2407 1.0
2407 388 1.0
2408 2408 3.0
2408 2407 1.0
2408 388 1.0
2411 2411 1.0
2411 1795 1.0
2416 2416 2.0
2416 769 1.0
2419 195 1.0
2419 2603 1.0
2419 2590 2.0
2419 2419 3.0
2419 1974 1.0
2419 1806 2.0
2420 2427 1.0
2420 865 1.0
2420 2420 3.0
2420 218 3.0
2421 2423 1.0
2421 2422 2.0
2421 2421 2.0
2421 1892 1.0
2422 1891 1.0
2422 2423 2.0
2422 2422 4.0
2422 2421 2.0
2422 1892 2.0
2423 1891 1.0
2423 2423 2.0
2423 2422 2.0
2423 2421 1.0
2423 1892 2.0
2424 671 1.0
2424 2424 2.0
2424 1548 1.0
2425 1753 1.0
2425 2425 2.0
2426 2426 2.0
2426 1297 2.0
2427 2420 1.0
2427 865 1.0
2427 2427 2.0
2427 218 2.0
2428 2434 1.0
2428 2428 3.0
2429 2429 2.0
2429 952 2.0
2430 2432 2.0
2430 2431 2.0
2430 2430 2.0
2431 2432 2.0
2431 2431 2.0
2431 2430 2.0
2432 2432 2.0
2432 2431 2.0
2432 2430 2.0
2433 2594 1.0
2433 2433 2.0
2433 1382 1.0
2433 100 1.0
2433 98 2.0
2434 596 1.0
2434 2434 2.0
2434 2428 1.0
2435 2700 2.0
2435 666 1.0
2435 488 2.0
2435 329 1.0
2435 2435 3.0
2436 2539 1.0
2436 2715 3.0
2436 1741 1.0
2436 2708 1.0
2436 2602 1.0
2436 2537 1.0
2436 2536 3.0
2436 1921 3.0
2436 2436 7.0
2437 554 1.0
2437 2437 2.0
2437 1836 1.0
2437 894 1.0
2438 2438 2.0
2439 2441 3.0
2439 2440 3.0
2439 2439 3.0
2440 2441 3.0
2440 2440 3.0
2440 2439 3.0
2441 2441 3.0
2441 2440 3.0
2441 2439 3.0
2442 2244 1.0
2442 2442 2.0
2442 1595 2.0
2442 701 1.0
2443 247 1.0
2443 2443 2.0
2443 518 2.0
2444 689 1.0
2444 2444 2.0
2445 2445 2.0
2445 264 2.0
2446 1525 1.0
2446 2446 3.0
2446 1524 3.0
2447 2447 2.0
2447 1255 1.0
2448 2448 2.0
2449 2449 2.0
2449 1833 2.0
2450 491 1.0
2450 2450 2.0
2451 2451 2.0
2451 922 2.0
2452 2453 2.0
2452 2452 2.0
2453 2453 2.0
2453 2452 2.0
2454 2454 2.0
2454 550 2.0
2455 1005 1.0
2455 2455 3.0
2456 2457 2.0
2456 2456 2.0
2456 1146 2.0
2457 2457 2.0
2457 2456 2.0
2457 1146 2.0
2458 1544 1.0
2458 1543 1.0
2458 2460 2.0
2458 2459 2.0
2458 2458 2.0
2459 1544 1.0
2459 1543 1.0
2459 2460 2.0
2459 2459 2.0
2459 2458 2.0
2460 1544 1.0
2460 1543 1.0
2460 2460 2.0
2460 2459 2.0
2460 2458 2.0
2461 2461 2.0
2461 1588 2.0
2461 904 1.0
2461 564 1.0
2462 2462 2.0
2462 2040 2.0
2462 82 2.0
2463 2463 2.0
2463 1127 1.0
2463 876 1.0
2464 2464 2.0
2465 2465 2.0
2466 1222 1.0
2466 2466 2.0
2467 1677 1.0
2467 2467 3.0
2467 204 2.0
2468 1153 1.0
2468 876 1.0
2468 2470 3.0
2468 2469 1.0
2468 2468 3.0
2468 2162 2.0
2469 586 1.0
2469 2470 1.0
2469 2469 2.0
2469 2468 1.0
2469 2162 1.0
2470 1153 1.0
