2232 2232
1651 1651 1.0
1652 2051 1.0
1652 1652 1.0
1656 2052 1.0
1656 1656 1.0
1656 660 1.0
1657 1943 1.0
1657 1657 1.0
1659 1659 1.0
1663 1663 1.0
1663 1061 1.0
1664 1665 1.0
1664 1664 1.0
1664 786 1.0
1665 1665 1.0
1665 1664 1.0
1665 786 1.0
1668 1668 1.0
1668 1401 1.0
1668 1188 1.0
1668 6 1.0
1669 1669 2.0
1669 396 1.0
1674 1674 1.0
1674 550 1.0
1675 1675 1.0
1675 759 1.0
1677 1677 1.0
1677 26 1.0
1678 1678 1.0
1678 710 1.0
1678 49 1.0
1679 2122 2.0
1679 2121 2.0
1679 710 2.0
1679 540 2.0
1679 213 2.0
1679 1679 4.0
1679 42 1.0
1684 1684 1.0
1684 987 1.0
1684 686 1.0
1684 573 1.0
1684 23 1.0
1685 1685 1.0
1687 2095 1.0
1687 1687 1.0
1687 98 1.0
1688 2080 1.0
1688 620 1.0
1688 1688 2.0
1688 372 1.0
1688 211 2.0
1689 2107 2.0
1689 1689 2.0
1689 347 2.0
1692 19 2.0
1692 2125 2.0
1692 1981 1.0
1692 1692 3.0
1692 541 1.0
1694 2211 1.0
1694 1694 1.0
1694 1093 1.0
1695 1725 1.0
1695 1695 1.0
1695 985 1.0
1696 1696 2.0
1696 1454 2.0
1699 2221 2.0
1699 2120 1.0
1699 1701 1.0
1699 15 1.0
1699 1699 4.0
1699 439 3.0
1701 374 1.0
1701 60 1.0
1701 1985 2.0
1701 1790 1.0
1701 1444 2.0
1701 2120 1.0
1701 1701 4.0
1701 1699 1.0
1701 15 1.0
1703 1703 1.0
1703 955 1.0
1706 1706 1.0
1708 1191 1.0
1708 1708 2.0
1710 1986 1.0
1710 1904 1.0
1710 2084 4.0
1710 2083 2.0
1710 1710 5.0
1710 488 5.0
1711 1037 1.0
1711 2167 2.0
1711 2166 2.0
1711 1311 2.0
1711 1986 2.0
1711 1711 7.0
1711 488 7.0
1712 526 1.0
1712 2024 1.0
1712 2023 1.0
1712 1712 2.0
1712 1320 1.0
1712 1318 1.0
1713 1986 1.0
1713 1713 1.0
1713 1334 1.0
1713 1037 1.0
1713 488 1.0
1715 1717 1.0
1715 2131 1.0
1715 1715 3.0
1715 439 3.0
1716 1716 1.0
1716 1643 1.0
1717 1717 1.0
1717 1715 1.0
1717 439 1.0
1718 1718 1.0
1718 1379 1.0
1718 590 1.0
1718 279 1.0
1720 1720 1.0
1722 1722 1.0
1722 1055 1.0
1725 1695 1.0
1725 985 1.0
1725 2144 1.0
1725 82 1.0
1725 1725 3.0
1725 1081 2.0
1725 1080 2.0
1726 1752 1.0
1726 577 1.0
1726 576 1.0
1726 1726 2.0
1726 23 1.0
1727 1727 1.0
1727 1635 1.0
1729 1729 1.0
1730 1730 1.0
1730 863 1.0
1730 597 1.0
1732 1295 1.0
1732 1732 3.0
1735 1735 1.0
1736 1736 1.0
1736 1602 1.0
1736 596 1.0
1739 1739 2.0
1742 486 1.0
1742 2034 1.0
1742 1742 2.0
1742 530 1.0
1743 2192 2.0
1743 401 1.0
1743 327 2.0
1743 2104 1.0
1743 1743 4.0
1743 752 2.0
1744 1744 1.0
1745 1745 1.0
1752 1752 1.0
1752 1726 1.0
1752 577 1.0
1752 576 1.0
1757 1757 1.0
1758 1758 1.0
1759 1759 1.0
1763 1763 1.0
1763 904 1.0
1767 1767 1.0
1768 2175 2.0
1768 1768 2.0
1768 961 2.0
1772 2047 1.0
1772 1772 1.0
1772 597 1.0
1773 1773 1.0
1773 1583 1.0
1773 1235 1.0
1777 201 1.0
1777 2021 1.0
1777 1780 2.0
1777 1777 2.0
1780 201 1.0
1780 1035 1.0
1780 205 1.0
1780 2021 2.0
1780 1780 3.0
1780 1777 2.0
1787 1787 1.0
1787 613 1.0
1790 1985 1.0
1790 1790 1.0
1790 1701 1.0
1790 1444 1.0
1791 2218 2.0
1791 1791 3.0
1793 1793 1.0
1793 421 1.0
1793 23 1.0
1794 1383 1.0
1794 630 1.0
1794 1800 1.0
1794 2202 3.0
1794 2201 2.0
1794 1794 4.0
1795 1847 1.0
1795 1795 1.0
1795 418 1.0
1798 1798 1.0
1799 1799 1.0
1799 420 1.0
1800 2202 1.0
1800 1800 1.0
1800 1794 1.0
1802 2210 1.0
1802 1802 2.0
1826 1826 1.0
1826 865 1.0
1832 2139 1.0
1832 2138 1.0
1832 2137 1.0
1832 1832 1.0
1832 264 1.0
1833 1833 1.0
1835 1835 1.0
1835 1522 1.0
1835 1521 1.0
1836 1836 1.0
1836 1432 1.0
1838 1838 1.0
1844 1844 1.0
1844 552 1.0
1845 1845 1.0
1846 1846 2.0
1846 1608 1.0
1846 769 1.0
1847 1795 1.0
1847 418 1.0
1847 1847 2.0
1850 1850 1.0
1850 596 1.0
1855 1857 2.0
1855 1856 2.0
1855 1855 2.0
1856 1857 2.0
1856 1856 2.0
1856 1855 2.0
1857 1856 2.0
1857 1855 2.0
1857 1857 3.0
1867 1867 1.0
1867 123 1.0
1872 1872 1.0
1872 1628 1.0
1872 727 1.0
1873 1873 1.0
1875 1875 1.0
1875 1258 1.0
1875 562 1.0
1875 561 1.0
1876 1876 1.0
1876 74 1.0
1881 1881 1.0
1881 1629 1.0
1893 1893 1.0
1893 552 1.0
1894 1894 1.0
1894 1627 1.0
1896 2161 1.0
1896 1896 1.0
1896 259 1.0
1898 1898 1.0
1898 186 1.0
1899 2136 1.0
1899 2135 1.0
1899 2070 3.0
1899 1899 6.0
1899 1369 6.0
1899 1056 1.0
1902 1595 1.0
1902 1294 1.0
1902 1902 5.0
1902 518 4.0
1902 23 2.0
1903 1903 1.0
1903 1588 1.0
1903 904 1.0
1903 564 1.0
1904 2084 1.0
1904 1904 1.0
1904 1710 1.0
1904 488 1.0
1905 2159 1.0
1905 1905 1.0
1905 1007 1.0
1905 347 1.0
1906 1906 1.0
1906 147 1.0
1907 1907 1.0
1907 147 1.0
1908 1910 1.0
1908 1909 1.0
1908 1908 2.0
1908 1173 2.0
1909 1910 1.0
1909 1909 1.0
1909 1908 1.0
1909 1173 1.0
1910 1910 1.0
1910 1909 1.0
1910 1908 1.0
1910 1173 1.0
1916 1916 1.0
1916 284 1.0
1917 2059 1.0
1917 1917 1.0
1917 1208 1.0
1917 1207 1.0
1918 2231 2.0
1918 2230 1.0
1918 1925 4.0
1918 1918 5.0
1918 1387 4.0
1918 488 1.0
1918 201 3.0
1921 2104 1.0
1921 1921 2.0
1921 1402 1.0
1921 731 2.0
1922 1922 1.0
1922 484 1.0
1924 2042 2.0
1924 1924 2.0
1924 13 2.0
1925 2231 2.0
1925 2230 1.0
1925 1925 4.0
1925 1918 4.0
1925 1387 3.0
1925 488 1.0
1925 201 3.0
1926 1926 1.0
1926 1038 1.0
1933 329 2.0
1933 2065 1.0
1933 2064 3.0
1933 1933 3.0
1933 82 3.0
1934 1934 1.0
1936 2067 1.0
1936 2024 1.0
1936 2023 1.0
1936 1937 1.0
1936 1936 1.0
1936 337 1.0
1937 2067 1.0
1937 2024 1.0
1937 2023 1.0
1937 1937 1.0
1937 1936 1.0
1937 337 1.0
1942 1942 1.0
1942 1628 1.0
1943 1943 1.0
1943 1657 1.0
1944 1981 1.0
1944 1944 2.0
1944 110 1.0
1947 1947 1.0
1947 68 1.0
1949 1949 1.0
1949 624 1.0
1950 1950 1.0
1951 1951 1.0
1951 1037 1.0
1952 1953 1.0
1952 1952 1.0
1952 808 1.0
1952 211 1.0
1953 1953 1.0
1953 1952 1.0
1953 808 1.0
1953 211 1.0
1956 1957 1.0
1956 1956 1.0
1956 1072 1.0
1957 1957 1.0
1957 1956 1.0
1957 1072 1.0
1962 1962 1.0
1962 1356 1.0
1964 1964 1.0
1964 761 1.0
1966 1966 1.0
1966 62 1.0
1968 1309 1.0
1968 2087 2.0
1968 1968 2.0
1969 2174 2.0
1969 1332 1.0
1969 1969 4.0
1970 1973 1.0
1970 1970 2.0
1970 336 2.0
1972 1972 2.0
1972 439 1.0
1972 284 1.0
1973 1973 2.0
1973 1970 1.0
1973 336 2.0
1975 1975 1.0
1975 204 1.0
1977 2227 2.0
1977 2226 2.0
1977 1977 3.0
1978 2225 1.0
1978 15 1.0
1978 263 1.0
1978 2058 1.0
1978 1979 2.0
1978 1978 3.0
1978 955 1.0
1979 263 1.0
1979 2225 1.0
1979 2058 1.0
1979 1979 3.0
1979 1978 2.0
1979 955 1.0
1981 2125 1.0
1981 1692 1.0
1981 541 1.0
1981 1981 2.0
1981 1944 1.0
1982 1982 1.0
1982 68 1.0
1983 1983 2.0
1983 1401 1.0
1983 1188 2.0
1985 374 2.0
1985 60 1.0
1985 1985 3.0
1985 1790 1.0
1985 1701 2.0
1985 1444 2.0
1986 1710 1.0
1986 2198 2.0
1986 2197 2.0
1986 2196 2.0
1986 2195 2.0
1986 2084 3.0
1986 1713 1.0
1986 1334 1.0
1986 1037 2.0
1986 1986 6.0
1986 1711 2.0
1986 488 6.0
1995 2028 2.0
1995 2027 2.0
1995 1995 2.0
1995 529 1.0
1996 1996 1.0
1996 1416 1.0
1996 1055 1.0
1998 2191 1.0
1998 2046 2.0
1998 1998 2.0
2003 2003 1.0
2003 369 1.0
2003 150 1.0
2004 2004 2.0
2004 96 2.0
2006 2006 1.0
2006 62 1.0
2007 2007 1.0
2007 369 1.0
2012 2114 1.0
2012 2113 1.0
2012 2012 1.0
2012 60 1.0
2014 2081 1.0
2014 2014 1.0
2014 797 1.0
2016 2219 1.0
2016 2016 1.0
2016 1270 1.0
2017 2017 3.0
2018 2018 1.0
2018 754 1.0
2018 753 1.0
2019 541 1.0
2019 420 1.0
2019 2019 2.0
2021 88 1.0
2021 1035 2.0
2021 205 1.0
2021 2021 3.0
2021 1780 2.0
2021 1777 1.0
2022 2022 2.0
2022 362 1.0
2023 2067 1.0
2023 1937 1.0
2023 1936 1.0
2023 337 1.0
2023 2024 2.0
2023 2023 2.0
2023 1712 1.0
2023 1320 1.0
2023 1318 1.0
2024 2067 1.0
2024 1937 1.0
2024 1936 1.0
2024 337 1.0
2024 2024 3.0
2024 2023 2.0
2024 1712 1.0
2024 1320 1.0
2024 1318 1.0
2025 2036 1.0
2025 2026 2.0
2025 2025 2.0
2026 2036 1.0
2026 2026 3.0
2026 2025 2.0
2027 2028 2.0
2027 2027 2.0
2027 1995 2.0
2027 529 1.0
2028 2028 2.0
2028 2027 2.0
2028 1995 2.0
2028 529 1.0
2029 2030 2.0
2029 2029 2.0
2030 2030 2.0
2030 2029 2.0
2031 2178 1.0
2031 2033 1.0
2031 2032 2.0
2031 2031 2.0
2031 1628 2.0
2032 2178 1.0
2032 2033 1.0
2032 2032 2.0
2032 2031 2.0
2032 1628 2.0
2033 2033 3.0
2033 2032 1.0
2033 2031 1.0
2033 1628 3.0
2034 2034 2.0
2034 1742 1.0
2034 530 2.0
2035 419 1.0
2035 2038 1.0
2035 2035 3.0
2035 614 1.0
2036 747 1.0
2036 2036 2.0
2036 2026 1.0
2036 2025 1.0
2037 2037 3.0
2037 64 1.0
2038 2035 1.0
2038 2038 2.0
2039 2039 2.0
2039 747 1.0
2040 2041 3.0
2040 2040 3.0
2041 2041 3.0
2041 2040 3.0
2042 1439 1.0
2042 2042 3.0
2042 1924 2.0
2042 13 3.0
2043 2043 2.0
2044 2045 2.0
2044 2044 2.0
2044 147 2.0
2045 2045 2.0
2045 2044 2.0
2045 147 2.0
2046 2191 1.0
2046 2046 2.0
2046 1998 2.0
2047 1772 1.0
2047 597 1.0
2047 2047 2.0
2047 1311 1.0
2048 2049 2.0
2048 2048 2.0
2049 2049 2.0
2049 2048 2.0
2050 89 1.0
2050 2050 2.0
2050 955 2.0
2051 2068 1.0
2051 168 1.0
2051 2051 2.0
2051 1652 1.0
2052 2052 2.0
2052 1656 1.0
2052 660 2.0
2053 1412 1.0
2053 2053 2.0
2054 2055 3.0
2054 2054 3.0
2055 2055 3.0
2055 2054 3.0
2056 754 1.0
2056 753 1.0
2056 2057 2.0
2056 2056 2.0
2056 1382 2.0
2056 100 2.0
2057 754 1.0
2057 753 1.0
2057 2057 2.0
2057 2056 2.0
2057 1382 2.0
2057 100 2.0
2058 113 1.0
2058 2058 2.0
2058 1979 1.0
2058 1978 1.0
2058 955 1.0
2059 2069 1.0
2059 1371 1.0
2059 1363 1.0
2059 877 1.0
2059 329 1.0
2059 2059 2.0
2059 1917 1.0
2059 1208 1.0
2059 1207 1.0
2060 2060 2.0
2060 1038 2.0
2061 2061 2.0
2062 2063 2.0
2062 2062 2.0
2063 2063 2.0
2063 2062 2.0
2064 329 2.0
2064 2065 2.0
2064 2064 4.0
2064 1933 3.0
2064 82 4.0
2065 2065 2.0
2065 2064 2.0
2065 1933 1.0
2065 82 2.0
2066 2066 2.0
2066 1334 2.0
2067 2176 1.0
2067 1056 1.0
2067 2067 2.0
2067 2024 1.0
2067 2023 1.0
2067 1937 1.0
2067 1936 1.0
2067 337 1.0
2068 2051 1.0
2068 168 1.0
2068 2068 2.0
2069 2059 1.0
2069 1371 1.0
2069 877 1.0
2069 329 1.0
2069 2069 2.0
2069 1363 2.0
2069 616 1.0
2070 2070 3.0
2070 1899 3.0
2070 1369 3.0
2071 2072 2.0
2071 2071 2.0
2072 2072 2.0
2072 2071 2.0
2073 2073 2.0
2073 211 2.0
2074 1248 1.0
2074 2074 2.0
2075 2075 2.0
2075 786 2.0
2076 185 1.0
2076 2078 2.0
2076 2077 2.0
2076 2076 2.0
2076 1613 2.0
2076 510 2.0
2077 185 1.0
2077 2078 2.0
2077 2077 2.0
2077 2076 2.0
2077 1613 2.0
2077 510 2.0
2078 185 1.0
2078 2078 2.0
2078 2077 2.0
2078 2076 2.0
2078 1613 2.0
2078 510 2.0
2079 2079 2.0
2079 1385 1.0
2079 58 1.0
2080 1688 1.0
2080 620 1.0
2080 211 1.0
2080 2080 2.0
2081 2208 1.0
2081 2096 1.0
2081 2081 2.0
2081 2014 1.0
2081 797 1.0
2082 2082 2.0
2083 2084 1.0
2083 2083 2.0
2083 1710 2.0
2083 488 2.0
2084 2198 2.0
2084 2197 2.0
2084 2196 2.0
2084 2195 2.0
2084 1986 3.0
2084 1904 1.0
2084 2084 7.0
2084 2083 1.0
2084 1710 4.0
2084 488 7.0
2085 2085 2.0
2085 303 2.0
2086 2086 2.0
2086 490 2.0
2086 336 1.0
2087 1309 1.0
2087 2087 2.0
2087 1968 2.0
2088 210 1.0
2088 2089 2.0
2088 2088 2.0
2088 1090 1.0
2089 210 1.0
2089 2089 2.0
2089 2088 2.0
2089 1090 1.0
2090 2090 3.0
2090 110 2.0
2091 2091 2.0
2091 27 1.0
2092 1628 1.0
2092 2093 1.0
2092 2092 2.0
2092 531 2.0
2093 2117 1.0
2093 2093 2.0
2093 2092 1.0
2093 531 1.0
2094 2094 2.0
2094 3 2.0
2095 1687 1.0
2095 98 1.0
2095 2095 2.0
2096 2208 1.0
2096 2081 1.0
2096 2096 2.0
2097 2097 2.0
2097 210 2.0
2098 2098 2.0
2098 1322 2.0
2099 2100 2.0
2099 2099 2.0
2099 754 2.0
2100 2100 2.0
2100 2099 2.0
2100 754 2.0
2101 2102 2.0
2101 2101 2.0
2101 1337 2.0
2101 1321 2.0
2102 2102 2.0
2102 2101 2.0
2102 1337 2.0
2102 1321 2.0
2103 2130 1.0
2103 2103 3.0
2103 1311 3.0
2103 530 1.0
2104 1921 1.0
2104 731 1.0
2104 2104 2.0
2104 1743 1.0
2104 752 1.0
2105 2106 1.0
2105 2105 2.0
2105 526 1.0
2106 1289 1.0
2106 54 1.0
2106 2106 2.0
2106 2105 1.0
2106 526 1.0
2107 2107 2.0
2107 1689 2.0
2107 347 2.0
2108 2211 1.0
2108 2116 1.0
2108 1093 1.0
2108 2108 3.0
2108 620 1.0
2109 2109 2.0
2109 1610 2.0
2110 2112 2.0
2110 2111 2.0
2110 2110 2.0
2110 303 2.0
2111 2112 2.0
2111 2111 2.0
2111 2110 2.0
2111 303 2.0
2112 2112 2.0
2112 2111 2.0
2112 2110 2.0
2112 303 2.0
2113 1444 1.0
2113 2114 2.0
2113 2113 2.0
2113 2012 1.0
2113 60 2.0
2114 1444 1.0
2114 2114 2.0
2114 2113 2.0
2114 2012 1.0
2114 60 2.0
2115 2131 1.0
2115 439 1.0
2115 22 1.0
2115 2115 2.0
2115 2 1.0
2116 2211 1.0
2116 2108 1.0
2116 2116 2.0
2116 1093 2.0
2117 2117 2.0
2117 2093 1.0
2118 1353 1.0
2118 2118 2.0
2119 2119 2.0
2120 246 1.0
2120 2120 2.0
2120 1701 1.0
2120 1699 1.0
2120 15 1.0
2121 2122 2.0
2121 2121 2.0
2121 1679 2.0
2121 710 2.0
2121 540 2.0
2121 213 2.0
2122 2122 3.0
2122 2121 2.0
2122 1679 2.0
2122 710 3.0
2122 540 2.0
2122 213 3.0
2123 1444 1.0
2123 2123 2.0
2124 2124 2.0
2124 1132 1.0
2125 19 1.0
2125 2125 2.0
2125 1981 1.0
2125 1692 2.0
2125 541 1.0
2126 2126 2.0
2126 764 1.0
2126 206 1.0
2126 15 1.0
2127 192 1.0
2127 2127 2.0
2127 1310 1.0
2127 263 1.0
2128 2199 1.0
2128 161 1.0
2128 2128 2.0
2129 2129 2.0
2129 20 1.0
2130 2130 2.0
2130 2103 1.0
2130 1311 2.0
2131 2115 1.0
2131 22 1.0
2131 2131 2.0
2131 1715 1.0
2131 439 2.0
2132 2158 1.0
2132 223 1.0
2132 2132 2.0
2132 256 1.0
2133 693 1.0
2133 2133 2.0
2133 1595 1.0
2133 239 1.0
2134 2134 2.0
2135 1899 1.0
2135 1369 1.0
2135 2136 2.0
2135 2135 2.0
2136 1899 1.0
2136 1369 1.0
2136 2136 2.0
2136 2135 2.0
2137 2140 1.0
2137 2139 2.0
2137 2138 2.0
2137 2137 3.0
2137 1832 1.0
2137 264 2.0
2138 2139 2.0
2138 2138 2.0
2138 2137 2.0
2138 1832 1.0
2138 264 2.0
2139 2139 2.0
2139 2138 2.0
2139 2137 2.0
2139 1832 1.0
2139 264 2.0
2140 236 1.0
2140 2140 2.0
2140 2137 1.0
2141 1561 1.0
2141 2141 2.0
2142 2172 1.0
2142 1616 1.0
2142 1602 1.0
2142 596 1.0
2142 1597 1.0
2142 2142 4.0
2143 2143 2.0
2143 994 2.0
2143 904 1.0
2144 2144 2.0
2144 1725 1.0
2144 1081 1.0
2144 1080 2.0
2144 82 1.0
2145 2153 1.0
2145 876 1.0
2145 2145 2.0
2145 857 1.0
2145 240 2.0
2146 2146 2.0
2146 1028 2.0
2147 2147 2.0
2148 2150 2.0
2148 2149 2.0
2148 2148 2.0
2149 2150 2.0
2149 2149 2.0
2149 2148 2.0
2150 2150 2.0
2150 2149 2.0
2150 2148 2.0
2151 2152 2.0
2151 2151 2.0
2152 2152 2.0
2152 2151 2.0
2153 2153 2.0
2153 2145 1.0
2153 876 1.0
2153 240 2.0
2154 2155 2.0
2154 2154 2.0
2154 1563 1.0
2154 1520 1.0
2155 2155 2.0
2155 2154 2.0
2155 1563 1.0
2155 1520 1.0
2156 2156 2.0
2157 2157 2.0
2157 561 2.0
2158 2159 1.0
2158 347 1.0
2158 2158 2.0
2158 2132 1.0
2158 223 1.0
2159 2158 1.0
2159 2159 3.0
2159 1905 1.0
2159 1007 2.0
2159 347 3.0
2160 2160 2.0
2160 1271 2.0
2160 405 2.0
2161 2161 2.0
2161 1896 1.0
2161 259 1.0
2162 1153 1.0
2162 876 1.0
2162 2164 1.0
2162 586 1.0
2162 2162 3.0
2163 2163 2.0
2163 45 2.0
2164 2164 2.0
2164 2162 1.0
2164 586 1.0
2165 1603 1.0
2165 2165 3.0
2165 941 1.0
2166 2167 2.0
2166 2166 2.0
2166 1711 2.0
2166 1311 2.0
2166 488 2.0
2167 2167 2.0
2167 2166 2.0
2167 1711 2.0
2167 1311 2.0
2167 488 2.0
2168 550 1.0
2168 2168 2.0
2168 713 2.0
2169 2169 2.0
2169 680 2.0
2170 83 1.0
2170 2171 2.0
2170 2170 2.0
2170 86 1.0
2171 83 1.0
2171 2171 2.0
2171 2170 2.0
2171 86 1.0
2172 2142 1.0
2172 1616 1.0
2172 1602 1.0
2172 2172 2.0
2172 596 2.0
2173 2182 1.0
2173 2181 1.0
2173 2173 2.0
2173 1598 1.0
2173 1519 1.0
2173 596 1.0
2174 2174 2.0
2174 1969 2.0
2174 1332 1.0
2175 2175 2.0
2175 1768 2.0
2175 961 2.0
2176 2067 1.0
2176 1056 1.0
2176 2176 2.0
2176 324 1.0
2177 2177 2.0
2177 366 2.0
2178 2032 1.0
2178 2031 1.0
2178 2178 2.0
2178 1628 2.0
2179 2180 2.0
2179 2179 2.0
2180 2180 2.0
2180 2179 2.0
2181 105 1.0
2181 2182 2.0
2181 2181 2.0
2181 2173 1.0
2182 105 1.0
2182 2182 2.0
2182 2181 2.0
2182 2173 1.0
2183 2183 2.0
2184 956 1.0
2184 2184 2.0
2184 1157 1.0
2184 398 2.0
2185 2186 2.0
2185 2185 2.0
2186 2186 2.0
2186 2185 2.0
2187 2207 1.0
2187 2188 2.0
2187 2187 2.0
2187 749 2.0
2188 2207 1.0
2188 2188 2.0
2188 2187 2.0
2188 749 2.0
2189 2190 2.0
2189 2189 2.0
2189 489 2.0
2190 2190 2.0
2190 2189 2.0
2190 489 2.0
2191 2046 1.0
2191 1998 1.0
2191 2191 2.0
2191 1645 1.0
2191 75 1.0
2192 752 1.0
2192 2192 3.0
2192 1743 2.0
2192 401 1.0
2192 327 3.0
2193 511 1.0
2193 2194 2.0
2193 2193 2.0
2194 511 1.0
2194 2194 2.0
2194 2193 2.0
2195 2198 2.0
2195 2197 2.0
2195 2196 2.0
2195 2195 2.0
2195 2084 2.0
2195 1986 2.0
2195 488 2.0
2196 2198 2.0
2196 2197 2.0
2196 2196 2.0
2196 2195 2.0
2196 2084 2.0
2196 1986 2.0
2196 488 2.0
2197 2198 2.0
2197 2197 2.0
2197 2196 2.0
2197 2195 2.0
2197 2084 2.0
2197 1986 2.0
2197 488 2.0
2198 2198 2.0
2198 2197 2.0
2198 2196 2.0
2198 2195 2.0
2198 2084 2.0
2198 1986 2.0
2198 488 2.0
2199 2128 1.0
2199 161 1.0
2199 2199 2.0
2199 1321 1.0
2200 165 1.0
2200 2200 2.0
2200 1099 1.0
2200 3 1.0
2201 2202 2.0
2201 2201 2.0
2201 1794 2.0
2202 1800 1.0
2202 2202 3.0
2202 2201 2.0
2202 1794 3.0
2203 2203 2.0
2204 2206 2.0
2204 2205 2.0
2204 2204 2.0
2205 2206 2.0
2205 2205 2.0
2205 2204 2.0
2206 2206 2.0
2206 2205 2.0
2206 2204 2.0
2207 2207 3.0
2207 2188 1.0
2207 2187 1.0
2207 749 3.0
2208 206 1.0
2208 104 1.0
2208 88 1.0
2208 2208 2.0
2208 2096 1.0
2208 2081 1.0
2209 2209 2.0
2210 1802 1.0
2210 2210 2.0
2211 2116 1.0
2211 2108 1.0
2211 2211 2.0
2211 1694 1.0
2211 1093 2.0
2212 2213 1.0
2212 2212 2.0
2212 429 1.0
2213 2228 1.0
2213 2213 3.0
2213 2212 1.0
2213 429 1.0
2214 2215 2.0
2214 2214 2.0
2215 2215 2.0
2215 2214 2.0
2216 749 1.0
2216 2217 1.0
2216 2216 2.0
2216 420 1.0
2217 116 1.0
2217 2217 3.0
2217 2216 1.0
2217 420 2.0
2218 2218 2.0
2218 1791 2.0
2219 2016 1.0
2219 2219 3.0
2219 1270 3.0
2220 2220 2.0
2221 2221 2.0
2221 1699 2.0
2221 439 2.0
2222 2222 2.0
2222 1293 1.0
2222 192 2.0
2223 2229 1.0
2223 2228 1.0
2223 2223 2.0
2224 763 1.0
2224 2224 2.0
2224 19 2.0
2225 1978 1.0
2225 15 1.0
2225 2225 2.0
2225 1979 1.0
2226 2227 2.0
2226 2226 2.0
2226 1977 2.0
2227 2227 2.0
2227 2226 2.0
2227 1977 2.0
2228 2213 1.0
2228 2229 1.0
2228 2228 2.0
2228 2223 1.0
2229 2229 2.0
2229 2228 1.0
2229 2223 1.0
2230 2231 1.0
2230 1925 1.0
2230 1918 1.0
2230 1387 1.0
2230 2230 2.0
2230 1386 1.0
2230 201 2.0
2231 2231 2.0
2231 2230 1.0
2231 1925 2.0
2231 1918 2.0
2231 1387 1.0
2231 201 1.0
