4341 4341
1115 3026 1.0
1115 1115 2.0
1117 1970 1.0
1117 3988 1.0
1117 3987 3.0
1117 2740 1.0
1117 1873 1.0
1117 1117 4.0
1118 1118 1.0
1122 4166 1.0
1122 1122 1.0
1127 2469 1.0
1127 1127 2.0
1131 1131 1.0
1146 4162 1.0
1146 1417 1.0
1146 1146 1.0
1151 4182 1.0
1151 1151 1.0
1156 3907 1.0
1156 1156 1.0
1157 1157 2.0
1171 4209 1.0
1171 4208 1.0
1171 1171 2.0
1176 3245 1.0
1176 1176 1.0
1181 3186 1.0
1181 1567 1.0
1181 527 1.0
1181 484 1.0
1181 405 1.0
1181 649 1.0
1181 3538 1.0
1181 2896 1.0
1181 2729 1.0
1181 1181 4.0
1182 4101 1.0
1182 3261 1.0
1182 4083 1.0
1182 236 1.0
1182 3885 1.0
1182 3884 1.0
1182 2719 1.0
1182 2273 2.0
1182 1182 4.0
1183 1183 1.0
1187 1187 1.0
1188 4159 1.0
1188 1188 1.0
1188 211 1.0
1191 3955 1.0
1191 1191 2.0
1201 4031 1.0
1201 1201 1.0
1201 788 1.0
1204 1204 1.0
1207 1207 1.0
1210 4037 1.0
1210 1210 1.0
1210 610 1.0
1212 1212 1.0
1212 1079 1.0
1224 4271 1.0
1224 3429 1.0
1224 2937 1.0
1224 1705 1.0
1224 1224 1.0
1224 69 1.0
1229 185 1.0
1229 1229 2.0
1232 3280 1.0
1232 3279 1.0
1232 3020 1.0
1232 1232 2.0
1232 236 1.0
1233 3254 1.0
1233 1233 1.0
1234 1234 1.0
1238 3301 1.0
1238 1595 1.0
1238 1238 1.0
1241 1241 1.0
1244 3192 1.0
1244 1836 1.0
1244 1365 1.0
1244 4169 1.0
1244 4106 4.0
1244 3252 4.0
1244 1244 5.0
1244 710 2.0
1248 1248 2.0
1250 74 1.0
1250 3393 3.0
1250 3392 2.0
1250 1622 1.0
1250 1250 3.0
1251 4202 2.0
1251 3019 1.0
1251 3976 1.0
1251 3896 2.0
1251 1251 6.0
1254 1254 1.0
1254 439 1.0
1255 3814 1.0
1255 1255 1.0
1257 4086 1.0
1257 2369 1.0
1257 1257 1.0
1271 3974 1.0
1271 2668 1.0
1271 2160 1.0
1271 1271 1.0
1276 1276 1.0
1277 1277 1.0
1278 815 1.0
1278 3544 1.0
1278 4335 2.0
1278 4276 1.0
1278 2379 1.0
1278 1278 4.0
1278 50 1.0
1279 3869 1.0
1279 2774 1.0
1279 3684 1.0
1279 2508 2.0
1279 1279 2.0
1280 1933 1.0
1280 1280 1.0
1280 614 1.0
1281 3429 1.0
1281 3427 1.0
1281 3426 1.0
1281 1705 1.0
1281 1281 1.0
1285 2336 1.0
1285 1285 1.0
1288 1288 1.0
1288 723 1.0
1289 59 1.0
1289 3855 2.0
1289 3854 1.0
1289 2397 1.0
1289 1946 2.0
1289 1289 2.0
1289 22 1.0
1294 3865 1.0
1294 2734 1.0
1294 2677 1.0
1294 3816 2.0
1294 3293 1.0
1294 1294 2.0
1294 237 1.0
1295 1732 1.0
1295 1295 1.0
1296 4089 1.0
1296 1296 1.0
1297 2426 1.0
1297 1297 1.0
1300 3756 1.0
1300 3364 1.0
1300 2731 1.0
1300 1300 2.0
1303 1303 1.0
1307 4175 1.0
1307 4174 1.0
1307 3711 2.0
1307 1307 3.0
1310 4011 1.0
1310 3915 1.0
1310 3390 1.0
1310 2712 1.0
1310 3406 1.0
1310 3413 1.0
1310 3989 2.0
1310 3960 3.0
1310 3959 2.0
1310 2850 7.0
1310 1710 1.0
1310 1310 7.0
1311 4261 1.0
1311 2768 1.0
1311 1904 1.0
1311 3058 1.0
1311 3882 3.0
1311 3881 3.0
1311 3722 1.0
1311 3721 1.0
1311 3720 1.0
1311 2384 1.0
1311 2248 1.0
1311 1311 9.0
1311 201 2.0
1314 4025 1.0
1314 2333 1.0
1314 1314 1.0
1315 1315 1.0
1317 3780 1.0
1317 3779 1.0
1317 1317 1.0
1318 2531 1.0
1318 2530 1.0
1318 2448 1.0
1318 2237 1.0
1318 1318 1.0
1318 606 1.0
1321 4214 1.0
1321 1970 1.0
1321 1321 2.0
1321 725 1.0
1322 3190 2.0
1322 1322 2.0
1332 1332 1.0
1334 4252 2.0
1334 3937 4.0
1334 3886 2.0
1334 2991 3.0
1334 2937 6.0
1334 1334 6.0
1337 4247 1.0
1337 3827 2.0
1337 3826 2.0
1337 3406 1.0
1337 2102 1.0
1337 1967 5.0
1337 1337 5.0
1338 1338 1.0
1344 3592 1.0
1344 2436 1.0
1344 4078 3.0
1344 2188 1.0
1344 3391 3.0
1344 1344 6.0
1344 660 1.0
1347 3767 1.0
1347 2778 1.0
1347 1347 1.0
1352 185 1.0
1352 4048 2.0
1352 2178 1.0
1352 1352 2.0
1353 1353 2.0
1354 1354 1.0
1355 1355 1.0
1362 3163 1.0
1362 1937 1.0
1362 1936 1.0
1362 2285 1.0
1362 329 2.0
1362 2035 1.0
1362 4019 2.0
1362 3997 1.0
1362 91 1.0
1362 1741 1.0
1362 1362 8.0
1365 3192 1.0
1365 1836 1.0
1365 1244 1.0
1365 2436 1.0
1365 1365 2.0
1366 1366 1.0
1369 2546 1.0
1369 2322 2.0
1369 786 1.0
1369 3218 1.0
1369 3870 2.0
1369 3217 2.0
1369 3095 2.0
1369 3216 4.0
1369 1369 6.0
1374 4206 1.0
1374 3369 1.0
1374 3203 1.0
1374 1374 1.0
1378 3036 1.0
1378 1595 1.0
1378 1378 1.0
1381 1381 1.0
1382 4107 2.0
1382 1382 2.0
1382 49 1.0
1385 4172 1.0
1385 1385 2.0
1386 3995 1.0
1386 3417 1.0
1386 3321 1.0
1386 3759 1.0
1386 2107 1.0
1386 377 1.0
1386 2849 3.0
1386 2844 1.0
1386 1386 4.0
1387 3980 2.0
1387 3785 1.0
1387 2383 2.0
1387 1918 4.0
1387 1387 4.0
1391 1391 1.0
1391 956 1.0
1393 1393 1.0
1393 387 1.0
1401 1959 1.0
1401 3201 1.0
1401 2192 1.0
1401 747 1.0
1401 4097 1.0
1401 4096 1.0
1401 3628 1.0
1401 3512 1.0
1401 4157 2.0
1401 3639 2.0
1401 336 5.0
1401 4125 2.0
1401 1401 10.0
1402 2099 1.0
1402 1402 1.0
1406 4297 2.0
1406 1406 2.0
1407 1407 2.0
1409 1409 1.0
1411 4269 1.0
1411 4001 1.0
1411 4000 1.0
1411 1411 1.0
1411 172 1.0
1417 3612 1.0
1417 2884 2.0
1417 4162 1.0
1417 1417 3.0
1417 1146 1.0
1418 2017 1.0
1418 4337 2.0
1418 3560 1.0
1418 2849 1.0
1418 1418 4.0
1424 3506 1.0
1424 4128 1.0
1424 1424 3.0
1425 4330 2.0
1425 1425 2.0
1426 4020 1.0
1426 1426 2.0
1439 2792 1.0
1439 58 1.0
1439 1439 2.0
1444 1057 1.0
1444 3884 1.0
1444 3495 1.0
1444 2905 2.0
1444 4067 1.0
1444 1444 3.0
1454 2851 1.0
1454 1696 1.0
1454 1454 1.0
1454 376 1.0
1454 174 1.0
1473 3029 1.0
1473 1473 1.0
1476 4260 1.0
1476 1476 1.0
1476 568 1.0
1479 1932 1.0
1479 1479 1.0
1480 1480 1.0
1481 2162 1.0
1481 3659 2.0
1481 2470 2.0
1481 2468 2.0
1481 1481 2.0
1488 3820 2.0
1488 1488 2.0
1488 949 1.0
1490 2756 1.0
1490 2755 1.0
1490 1588 1.0
1490 1490 2.0
1491 1491 1.0
1493 1728 1.0
1493 1493 2.0
1493 574 1.0
1499 2935 1.0
1499 1937 1.0
1499 1936 1.0
1499 1499 1.0
1501 4144 1.0
1501 2393 1.0
1501 683 1.0
1501 4181 1.0
1501 4180 1.0
1501 1501 2.0
1502 1502 1.0
1503 1503 2.0
1503 590 1.0
1503 242 1.0
1507 1507 1.0
1507 924 1.0
1515 4265 1.0
1515 4264 1.0
1515 4263 1.0
1515 3494 1.0
1515 2336 1.0
1515 1516 1.0
1515 3180 1.0
1515 1515 3.0
1516 3494 1.0
1516 2336 1.0
1516 1516 1.0
1516 1515 1.0
1519 3921 1.0
1519 3920 1.0
1519 3121 1.0
1519 3909 1.0
1519 2494 1.0
1519 1519 2.0
1519 267 1.0
1519 266 1.0
1521 1835 1.0
1521 1522 1.0
1521 1521 1.0
1522 1835 1.0
1522 1522 1.0
1522 1521 1.0
1525 1525 1.0
1530 993 2.0
1530 3929 2.0
1530 2763 1.0
1530 1530 4.0
1534 1534 3.0
1541 1541 1.0
1542 4162 1.0
1542 951 1.0
1542 3683 1.0
1542 1542 3.0
1543 1543 2.0
1550 3863 1.0
1550 3862 1.0
1550 3861 1.0
1550 3660 1.0
1550 2429 1.0
1550 1744 1.0
1550 1550 1.0
1551 1551 1.0
1551 969 1.0
1553 697 1.0
1553 1553 3.0
1557 3817 2.0
1557 1557 2.0
1560 2725 1.0
1560 2163 1.0
1560 2471 4.0
1560 1680 3.0
1560 1560 4.0
1563 1563 1.0
1564 4179 1.0
1564 3783 1.0
1564 1564 2.0
1564 55 1.0
1567 3186 1.0
1567 1567 1.0
1567 1181 1.0
1567 527 1.0
1567 484 1.0
1567 405 1.0
1586 4308 1.0
1586 3176 1.0
1586 1586 3.0
1588 3778 1.0
1588 260 1.0
1588 2756 2.0
1588 2755 1.0
1588 1588 2.0
1588 1490 1.0
1589 3736 1.0
1589 2285 1.0
1589 2062 1.0
1589 4224 1.0
1589 2545 1.0
1589 1589 2.0
1593 3500 1.0
1593 2019 1.0
1593 1593 1.0
1593 54 1.0
1595 750 1.0
1595 1238 1.0
1595 3816 1.0
1595 3681 1.0
1595 3285 1.0
1595 1378 1.0
1595 3813 1.0
1595 3812 1.0
1595 3291 2.0
1595 2732 1.0
1595 3301 3.0
1595 3036 3.0
1595 3679 1.0
1595 3678 2.0
1595 1595 9.0
1598 2494 1.0
1598 3921 1.0
1598 3920 1.0
1598 1598 2.0
1599 4239 2.0
1599 3199 2.0
1599 1602 1.0
1599 2694 1.0
1599 2434 2.0
1599 3739 1.0
1599 3192 1.0
1599 596 3.0
1599 1736 1.0
1599 1599 6.0
1602 1616 1.0
1602 2434 1.0
1602 1602 3.0
1602 1599 1.0
1609 1609 1.0
1609 769 1.0
1610 1610 1.0
1610 438 1.0
1611 3814 1.0
1611 1611 1.0
1614 4322 1.0
1614 4321 1.0
1614 4320 1.0
1614 4319 1.0
1614 2163 1.0
1614 1614 3.0
1614 39 2.0
1616 2434 1.0
1616 1616 2.0
1616 1602 1.0
1618 1618 1.0
1618 227 1.0
1620 3951 1.0
1620 3943 1.0
1620 2521 1.0
1620 1620 1.0
1622 3775 1.0
1622 3682 1.0
1622 3296 1.0
1622 3295 1.0
1622 3393 1.0
1622 3392 1.0
1622 1622 2.0
1622 1250 1.0
1623 3575 1.0
1623 4242 1.0
1623 3654 2.0
1623 1623 3.0
1629 1881 3.0
1629 1629 3.0
1632 4180 1.0
1632 1632 1.0
1633 3364 1.0
1633 1633 1.0
1634 1634 2.0
1638 4022 1.0
1638 2801 1.0
1638 2526 1.0
1638 531 1.0
1638 3734 1.0
1638 551 1.0
1638 3790 1.0
1638 2586 1.0
1638 2331 1.0
1638 1638 4.0
1638 340 1.0
1642 2712 1.0
1642 2255 1.0
1642 1642 1.0
1642 1080 1.0
1643 185 1.0
1643 3838 3.0
1643 3652 2.0
1643 3158 2.0
1643 2452 3.0
1643 1643 4.0
1647 3993 1.0
1647 1647 1.0
1650 2328 1.0
1650 3994 1.0
1650 2850 1.0
1650 2561 1.0
1650 1650 2.0
1651 1932 1.0
1651 3314 1.0
1651 1651 2.0
1651 360 1.0
1651 20 1.0
1664 4226 1.0
1664 3089 1.0
1664 2846 1.0
1664 2030 1.0
1664 4056 1.0
1664 4043 1.0
1664 3090 1.0
1664 2769 1.0
1664 3198 1.0
1664 3091 1.0
1664 3997 1.0
1664 3996 2.0
1664 1664 4.0
1668 3744 1.0
1668 3526 1.0
1668 2208 1.0
1668 387 2.0
1668 3261 1.0
1668 1969 1.0
1668 1960 1.0
1668 206 2.0
1668 1668 4.0
1668 623 1.0
1669 620 1.0
1669 4278 1.0
1669 4277 1.0
1669 3924 2.0
1669 3923 2.0
1669 1669 5.0
1677 2467 1.0
1677 1844 1.0
1677 552 1.0
1677 3771 1.0
1677 1677 3.0
1679 3547 1.0
1679 2351 1.0
1679 4093 2.0
1679 2762 1.0
1679 1679 4.0
1680 4309 1.0
1680 3922 1.0
1680 195 1.0
1680 4172 1.0
1680 3345 1.0
1680 2361 1.0
1680 2471 3.0
1680 1680 5.0
1680 1560 3.0
1685 1685 1.0
1687 4068 1.0
1687 4154 1.0
1687 3616 1.0
1687 2890 1.0
1687 1687 2.0
1687 541 1.0
1687 434 1.0
1687 98 2.0
1688 373 1.0
1688 4338 2.0
1688 3622 1.0
1688 3555 3.0
1688 1688 6.0
1689 2690 1.0
1689 2476 1.0
1689 1689 1.0
1690 1690 1.0
1692 4002 1.0
1692 1692 1.0
1694 3934 2.0
1694 1082 1.0
1694 1694 3.0
1695 2875 1.0
1695 1695 1.0
1696 2851 1.0
1696 1454 1.0
1696 376 1.0
1696 174 1.0
1696 1696 2.0
1697 2014 1.0
1697 1697 1.0
1699 3552 1.0
1699 3504 1.0
1699 978 1.0
1699 4316 3.0
1699 161 1.0
1699 4314 1.0
1699 4250 2.0
1699 2866 2.0
1699 4273 2.0
1699 2131 1.0
1699 15 1.0
1699 3998 1.0
1699 2955 3.0
1699 1699 8.0
1699 1056 2.0
1701 1701 1.0
1702 4340 1.0
1702 1702 1.0
1703 1703 2.0
1703 1009 1.0
1703 360 1.0
1705 4271 1.0
1705 2937 1.0
1705 1224 1.0
1705 69 1.0
1705 3427 1.0
1705 3426 1.0
1705 1281 1.0
1705 3429 3.0
1705 2702 1.0
1705 1705 3.0
1707 2062 1.0
1707 1707 2.0
1710 3959 1.0
1710 2850 1.0
1710 1710 1.0
1710 1310 1.0
1711 2167 1.0
1711 4296 2.0
1711 3230 1.0
1711 2941 1.0
1711 666 1.0
1711 488 2.0
1711 4050 2.0
1711 1711 3.0
1715 1717 2.0
1715 1715 3.0
1717 1717 2.0
1717 1715 2.0
1728 1728 2.0
1728 1493 1.0
1728 574 1.0
1729 1729 1.0
1732 1295 1.0
1732 4167 1.0
1732 2422 1.0
1732 3398 1.0
1732 2634 1.0
1732 1079 1.0
1732 3771 1.0
1732 3175 1.0
1732 1732 4.0
1736 3149 1.0
1736 1736 2.0
1736 1599 1.0
1738 3545 1.0
1738 3507 1.0
1738 2351 1.0
1738 1738 1.0
1739 23 1.0
1739 3751 1.0
1739 1739 3.0
1741 3470 1.0
1741 2808 1.0
1741 451 1.0
1741 3991 2.0
1741 4047 2.0
1741 1741 6.0
1741 1362 1.0
1742 3769 1.0
1742 1742 1.0
1744 3863 2.0
1744 3862 2.0
1744 3861 2.0
1744 3660 2.0
1744 2429 1.0
1744 1744 2.0
1744 1550 1.0
1753 4215 1.0
1753 2425 1.0
1753 1753 2.0
1775 3981 1.0
1775 2131 1.0
1775 1775 1.0
1775 15 1.0
1780 2384 2.0
1780 2248 2.0
1780 83 1.0
1780 3902 1.0
1780 1925 1.0
1780 1780 4.0
1780 201 4.0
1790 2355 1.0
1790 4314 1.0
1790 1790 2.0
1791 4324 1.0
1791 761 1.0
1791 3526 1.0
1791 2218 1.0
1791 888 1.0
1791 195 1.0
1791 3680 1.0
1791 3478 1.0
1791 4082 2.0
1791 4057 2.0
1791 1791 7.0
1793 74 1.0
1793 4323 1.0
1793 1793 3.0
1793 110 1.0
1794 4149 1.0
1794 1794 2.0
1795 3809 2.0
1795 1795 2.0
1795 50 2.0
1800 4333 1.0
1800 1800 1.0
1801 2740 1.0
1801 1903 1.0
1801 1801 1.0
1806 2081 1.0
1806 797 1.0
1806 1806 2.0
1806 336 1.0
1831 4173 1.0
1831 1831 1.0
1831 227 1.0
1833 2449 1.0
1833 1833 1.0
1835 1522 1.0
1835 1521 1.0
1835 23 1.0
1835 3910 2.0
1835 3319 1.0
1835 2677 1.0
1835 1850 1.0
1835 3704 1.0
1835 3703 1.0
1835 1835 5.0
1836 3192 1.0
1836 1836 1.0
1836 1365 1.0
1836 1244 1.0
1837 1838 1.0
1837 1837 1.0
1838 3658 1.0
1838 1838 3.0
1838 1837 1.0
1844 1677 1.0
1844 2467 2.0
1844 1844 3.0
1844 552 3.0
1846 4187 1.0
1846 1846 1.0
1849 1849 1.0
1850 3866 1.0
1850 2734 1.0
1850 4192 1.0
1850 2644 1.0
1850 576 1.0
1850 3319 2.0
1850 2677 2.0
1850 1835 1.0
1850 3294 1.0
1850 2978 1.0
1850 1850 6.0
1850 518 1.0
1850 264 1.0
1855 2786 1.0
1855 1855 1.0
1860 4237 2.0
1860 3953 1.0
1860 1860 2.0
1867 3024 1.0
1867 1867 1.0
1867 1112 1.0
1868 891 1.0
1868 3906 3.0
1868 3905 3.0
1868 3292 3.0
1868 3900 3.0
1868 3196 1.0
1868 3879 2.0
1868 3878 2.0
1868 3877 2.0
1868 1868 6.0
1873 2740 1.0
1873 1117 1.0
1873 3801 2.0
1873 3800 1.0
1873 1873 3.0
1876 1876 2.0
1876 785 1.0
1876 397 1.0
1877 885 1.0
1877 2351 1.0
1877 1981 1.0
1877 1877 2.0
1881 1881 4.0
1881 1629 3.0
1891 3804 1.0
1891 3625 1.0
1891 2018 1.0
1891 1891 1.0
1902 2978 1.0
1902 1902 1.0
1902 264 1.0
1903 2740 1.0
1903 1903 1.0
1903 1801 1.0
1904 4215 1.0
1904 3338 1.0
1904 2768 1.0
1904 1904 2.0
1904 1311 1.0
1906 3466 1.0
1906 1906 2.0
1906 147 1.0
1911 1911 1.0
1916 1916 1.0
1918 3980 2.0
1918 3785 1.0
1918 2383 2.0
1918 1918 4.0
1918 1387 4.0
1919 130 1.0
1919 3954 2.0
1919 1919 2.0
1923 1923 1.0
1924 1924 1.0
1925 3976 1.0
1925 3737 1.0
1925 3735 1.0
1925 3902 1.0
1925 1925 2.0
1925 1780 1.0
1925 201 1.0
1932 1479 1.0
1932 1932 2.0
1932 1651 1.0
1933 4040 1.0
1933 4287 2.0
1933 3110 2.0
1933 4285 2.0
1933 4284 2.0
1933 4283 2.0
1933 4281 3.0
1933 329 1.0
1933 82 3.0
1933 1933 4.0
1933 1280 1.0
1933 614 1.0
1936 1362 1.0
1936 2935 1.0
1936 1937 2.0
1936 1499 1.0
1936 3425 3.0
1936 3163 2.0
1936 2064 2.0
1936 347 1.0
1936 2024 1.0
1936 2023 1.0
1936 1936 6.0
1937 3163 1.0
1937 1362 1.0
1937 2935 1.0
1937 1937 2.0
1937 1936 2.0
1937 1499 1.0
1938 2303 1.0
1938 1938 1.0
1944 4108 1.0
1944 1944 1.0
1946 59 1.0
1946 3855 2.0
1946 3854 1.0
1946 2397 1.0
1946 1946 2.0
1946 1289 2.0
1946 22 1.0
1947 4318 1.0
1947 3990 1.0
1947 2793 1.0
1947 764 1.0
1947 4317 1.0
1947 1948 1.0
1947 1947 2.0
1948 4317 1.0
1948 1948 1.0
1948 1947 1.0
1949 1949 3.0
1952 3468 1.0
1952 1952 1.0
1953 2874 1.0
1953 1953 2.0
1959 4157 1.0
1959 3639 1.0
1959 1401 1.0
1959 4097 1.0
1959 4096 1.0
1959 1959 4.0
1959 336 4.0
1960 3261 1.0
1960 1969 1.0
1960 1668 1.0
1960 206 1.0
1960 1960 2.0
1960 259 1.0
1961 1961 2.0
1964 4096 1.0
1964 1973 2.0
1964 3235 1.0
1964 4117 1.0
1964 3224 1.0
1964 1964 5.0
1965 1965 1.0
1967 4247 2.0
1967 3192 1.0
1967 596 1.0
1967 3827 2.0
1967 3826 2.0
1967 3406 1.0
1967 2102 1.0
1967 1967 6.0
1967 1337 5.0
1969 3261 1.0
1969 1960 1.0
1969 1668 1.0
1969 206 1.0
1969 1969 2.0
1970 3987 1.0
1970 1117 1.0
1970 4214 1.0
1970 1970 2.0
1970 1321 1.0
1972 3763 2.0
1972 3723 1.0
1972 1972 3.0
1973 4096 1.0
1973 1964 2.0
1973 2352 1.0
1973 4304 2.0
1973 3570 4.0
1973 3223 2.0
1973 1973 6.0
1974 3624 1.0
1974 2105 1.0
1974 4158 3.0
1974 3844 1.0
1974 1974 3.0
1981 2351 1.0
1981 1981 1.0
1981 1877 1.0
1982 4077 2.0
1982 4076 1.0
1982 1982 2.0
1982 781 1.0
1982 15 1.0
1985 1985 1.0
1985 1057 1.0
1998 2921 1.0
1998 1998 1.0
2004 2004 1.0
2004 49 1.0
2008 4310 1.0
2008 4077 1.0
2008 2008 1.0
2008 439 1.0
2014 2014 1.0
2014 1697 1.0
2017 4337 1.0
2017 1418 1.0
2017 4328 2.0
2017 4327 2.0
2017 2017 3.0
2018 3804 1.0
2018 3625 1.0
2018 2018 1.0
2018 1891 1.0
2019 3500 1.0
2019 1593 1.0
2019 54 1.0
2019 3617 1.0
2019 2019 2.0
2020 2020 1.0
2023 2024 1.0
2023 2023 1.0
2023 1936 1.0
2024 2024 1.0
2024 2023 1.0
2024 1936 1.0
2027 2027 1.0
2029 4027 1.0
2029 4013 1.0
2029 4045 2.0
2029 4044 2.0
2029 3339 1.0
2029 2030 2.0
2029 2029 2.0
2030 3089 1.0
2030 2846 1.0
2030 1664 1.0
2030 4226 2.0
2030 4194 1.0
2030 3821 1.0
2030 3755 1.0
2030 2260 1.0
2030 4085 1.0
2030 3979 1.0
2030 2902 1.0
2030 60 1.0
2030 4027 1.0
2030 4013 1.0
2030 4045 2.0
2030 4044 2.0
2030 3339 1.0
2030 2029 2.0
2030 3912 2.0
2030 3911 2.0
2030 3962 2.0
2030 3375 3.0
2030 2030 11.0
2032 3784 1.0
2032 2032 1.0
2032 510 1.0
2035 2824 1.0
2035 1362 1.0
2035 3933 5.0
2035 3932 5.0
2035 3076 5.0
2035 2447 5.0
2035 2035 6.0
2040 3624 1.0
2040 2105 1.0
2040 2040 2.0
2043 2043 1.0
2044 2044 1.0
2045 2045 2.0
2045 724 1.0
2058 3752 1.0
2058 2058 1.0
2062 1589 1.0
2062 3560 1.0
2062 3453 1.0
2062 2850 1.0
2062 2561 1.0
2062 3736 2.0
2062 2285 2.0
2062 786 1.0
2062 318 1.0
2062 91 1.0
2062 2062 5.0
2062 1707 1.0
2064 3107 1.0
2064 2529 1.0
2064 3425 2.0
2064 3163 1.0
2064 2064 3.0
2064 1936 2.0
2064 347 1.0
2068 2068 1.0
2069 4271 1.0
2069 69 1.0
2069 3676 2.0
2069 3279 1.0
2069 3020 1.0
2069 3476 1.0
2069 2218 1.0
2069 2069 3.0
2069 42 2.0
2074 3848 1.0
2074 3880 2.0
2074 3710 2.0
2074 3709 2.0
2074 3708 2.0
2074 2074 4.0
2074 721 2.0
2075 2850 1.0
2075 2075 1.0
2075 786 1.0
2081 4339 2.0
2081 2081 3.0
2081 1806 1.0
2081 797 1.0
2090 3804 1.0
2090 3625 1.0
2090 2966 1.0
2090 2581 1.0
2090 2090 2.0
2093 4220 1.0
2093 4219 1.0
2093 4218 1.0
2093 3988 1.0
2093 4228 1.0
2093 4227 1.0
2093 3982 1.0
2093 3981 1.0
2093 3774 1.0
2093 778 1.0
2093 3823 1.0
2093 3822 1.0
2093 2466 1.0
2093 2093 4.0
2094 2840 1.0
2094 2094 1.0
2096 2096 1.0
2097 2097 1.0
2099 1402 1.0
2099 2099 2.0
2101 2543 1.0
2101 2542 1.0
2101 2101 1.0
2102 3827 1.0
2102 3826 1.0
2102 3406 1.0
2102 2102 1.0
2102 1967 1.0
2102 1337 1.0
2105 3630 1.0
2105 4158 1.0
2105 1974 1.0
2105 2040 1.0
2105 88 1.0
2105 3918 1.0
2105 3624 4.0
2105 2332 1.0
2105 4127 2.0
2105 4126 2.0
2105 2882 2.0
2105 2105 8.0
2107 3759 1.0
2107 1386 1.0
2107 3935 1.0
2107 2849 1.0
2107 2107 3.0
2108 2108 1.0
2113 2114 1.0
2113 4085 1.0
2113 3979 1.0
2113 2902 1.0
2113 2113 3.0
2113 60 3.0
2114 2114 2.0
2114 2113 1.0
2114 60 1.0
2116 2125 1.0
2116 749 1.0
2116 2116 2.0
2120 3551 1.0
2120 3550 1.0
2120 4124 2.0
2120 3491 2.0
2120 2120 2.0
2120 1025 2.0
2122 2122 1.0
2125 2125 1.0
2125 2116 1.0
2125 749 1.0
2127 3945 1.0
2127 2740 1.0
2127 2127 1.0
2127 263 1.0
2131 3981 1.0
2131 1775 1.0
2131 4273 1.0
2131 2955 1.0
2131 2131 2.0
2131 1699 1.0
2131 15 2.0
2132 3687 1.0
2132 2687 1.0
2132 3688 1.0
2132 2132 2.0
2134 2699 1.0
2134 2698 1.0
2134 2134 3.0
2137 3026 1.0
2137 2137 1.0
2138 2138 1.0
2138 1115 1.0
2138 662 1.0
2138 264 1.0
2139 3282 1.0
2139 2978 1.0
2139 2761 1.0
2139 264 1.0
2139 2139 3.0
2140 2140 1.0
2140 23 1.0
2141 2141 1.0
2142 2766 2.0
2142 3732 3.0
2142 2142 3.0
2147 2147 1.0
2150 3669 2.0
2150 2150 2.0
2151 3930 1.0
2151 2151 1.0
2154 3935 1.0
2154 2154 2.0
2156 3764 1.0
2156 2156 1.0
2160 1271 1.0
2160 3974 2.0
2160 2668 2.0
2160 2160 2.0
2162 284 1.0
2162 3659 2.0
2162 2470 2.0
2162 2468 2.0
2162 1481 1.0
2162 4163 2.0
2162 2162 5.0
2162 876 3.0
2163 2725 1.0
2163 2471 1.0
2163 1560 1.0
2163 2163 2.0
2163 1614 1.0
2163 39 1.0
2165 4243 1.0
2165 2165 2.0
2167 4296 1.0
2167 4050 1.0
2167 2167 1.0
2167 1711 1.0
2167 488 1.0
2168 2168 2.0
2168 550 1.0
2174 4081 1.0
2174 4238 2.0
2174 2943 1.0
2174 161 1.0
2174 3520 1.0
2174 2174 5.0
2174 1093 5.0
2175 2491 1.0
2175 2175 1.0
2175 708 1.0
2176 83 1.0
2176 70 1.0
2176 2176 3.0
2177 2585 1.0
2177 2177 1.0
2178 4292 1.0
2178 2809 1.0
2178 3110 1.0
2178 2396 1.0
2178 259 2.0
2178 2802 1.0
2178 185 1.0
2178 4048 1.0
2178 1352 1.0
2178 82 3.0
2178 3949 1.0
2178 3948 1.0
2178 3836 1.0
2178 3914 2.0
2178 3913 4.0
2178 3369 4.0
2178 2178 9.0
2178 347 2.0
2188 3391 1.0
2188 2188 1.0
2188 1344 1.0
2190 2190 1.0
2192 1401 1.0
2192 3201 2.0
2192 2192 2.0
2208 1668 1.0
2208 387 1.0
2208 206 1.0
2208 3516 1.0
2208 2208 2.0
2208 710 1.0
2209 2209 1.0
2212 4312 2.0
2212 2212 3.0
2212 100 2.0
2213 4334 2.0
2213 4307 1.0
2213 4306 1.0
2213 2890 1.0
2213 2408 1.0
2213 2213 3.0
2213 541 1.0
2213 434 1.0
2218 1791 1.0
2218 3526 2.0
2218 888 2.0
2218 3476 1.0
2218 2218 3.0
2218 2069 1.0
2218 42 1.0
2220 4298 1.0
2220 2220 2.0
2221 4148 1.0
2221 4147 1.0
2221 2221 1.0
2222 3684 1.0
2222 2222 1.0
2222 192 1.0
2228 2228 1.0
2228 420 1.0
2229 4313 1.0
2229 2877 1.0
2229 2229 1.0
2232 2232 2.0
2234 3753 1.0
2234 3036 1.0
2234 2759 1.0
2234 3930 1.0
2234 2234 2.0
2235 701 1.0
2235 2235 2.0
2237 2531 1.0
2237 2530 1.0
2237 2448 1.0
2237 2237 1.0
2237 1318 1.0
2237 606 1.0
2239 4144 1.0
2239 2239 2.0
2241 3497 1.0
2241 2241 1.0
2241 754 1.0
2241 753 1.0
2244 2244 1.0
2247 2247 1.0
2248 2805 1.0
2248 2260 1.0
2248 1780 2.0
2248 2384 4.0
2248 2248 4.0
2248 1311 1.0
2248 201 3.0
2255 2712 1.0
2255 1642 1.0
2255 1080 1.0
