2420 2420
1953 1953 2.0
1953 52 1.0
1954 1954 1.0
1954 590 1.0
1956 1957 2.0
1956 1956 2.0
1957 1957 2.0
1957 1956 2.0
1959 1961 1.0
1959 1960 1.0
1959 1959 1.0
1960 1961 1.0
1960 1960 1.0
1960 1959 1.0
1961 1961 1.0
1961 1960 1.0
1961 1959 1.0
1963 2113 1.0
1963 1963 1.0
1963 60 1.0
1964 543 1.0
1964 2014 2.0
1964 1964 2.0
1964 1697 1.0
1966 1966 1.0
1966 62 1.0
1967 1967 1.0
1967 1337 1.0
1968 1293 1.0
1968 15 1.0
1968 1968 2.0
1968 1404 1.0
1968 206 1.0
1968 104 1.0
1969 2394 1.0
1969 1969 3.0
1970 1970 1.0
1970 336 1.0
1972 1972 1.0
1973 2013 1.0
1973 1973 3.0
1973 1088 1.0
1973 336 2.0
1974 2419 1.0
1974 1974 1.0
1974 1806 1.0
1975 1975 1.0
1975 204 1.0
1976 2407 1.0
1976 1976 1.0
1976 388 1.0
1977 2226 1.0
1977 1977 1.0
1978 2225 1.0
1978 1979 1.0
1978 1406 1.0
1978 1978 2.0
1978 15 2.0
1979 1978 1.0
1979 1406 1.0
1979 15 2.0
1979 2225 3.0
1979 1979 4.0
1980 1980 1.0
1981 1981 1.0
1981 1944 1.0
1983 2073 1.0
1983 2255 1.0
1983 2254 2.0
1983 1983 2.0
1984 1984 1.0
1984 1406 1.0
1986 1986 1.0
1986 488 1.0
1998 2191 1.0
1998 1998 1.0
1998 168 1.0
1998 75 1.0
2002 1417 1.0
2002 73 1.0
2002 2002 2.0
2002 1895 1.0
2002 438 1.0
2003 2338 2.0
2003 2337 2.0
2003 2003 2.0
2004 2004 1.0
2006 2006 1.0
2006 62 1.0
2012 2113 1.0
2012 2012 1.0
2012 60 1.0
2013 2013 1.0
2013 1973 1.0
2014 543 1.0
2014 2014 2.0
2014 1964 2.0
2014 1697 1.0
2015 2015 2.0
2017 2296 1.0
2017 2017 2.0
2018 2018 2.0
2018 754 2.0
2018 753 2.0
2021 2021 1.0
2021 1780 1.0
2021 1777 1.0
2025 2297 1.0
2025 2036 1.0
2025 2026 1.0
2025 2025 1.0
2026 2297 1.0
2026 2036 2.0
2026 2026 3.0
2026 2025 1.0
2030 2398 1.0
2030 340 1.0
2030 2260 2.0
2030 2030 3.0
2030 1706 2.0
2032 2278 1.0
2032 2178 1.0
2032 2250 1.0
2032 2033 1.0
2032 2032 3.0
2032 1628 3.0
2033 2250 1.0
2033 2033 1.0
2033 2032 1.0
2033 1628 1.0
2034 2272 1.0
2034 2034 1.0
2034 347 1.0
2035 2281 1.0
2035 2280 1.0
2035 2279 1.0
2035 2278 1.0
2035 2277 1.0
2035 2178 1.0
2035 2035 1.0
2036 2297 1.0
2036 2036 2.0
2036 2026 2.0
2036 2025 1.0
2037 2037 1.0
2037 418 1.0
2039 2039 1.0
2044 2044 1.0
2044 1907 1.0
2044 1906 1.0
2044 147 1.0
2045 2325 1.0
2045 2295 1.0
2045 2045 1.0
2045 1362 1.0
2045 147 1.0
2051 2051 1.0
2053 2053 1.0
2053 1412 1.0
2055 2055 1.0
2056 2249 1.0
2056 2056 1.0
2056 1742 1.0
2062 2286 1.0
2062 2285 1.0
2062 2063 1.0
2062 2319 1.0
2062 2318 2.0
2062 2062 2.0
2063 2318 1.0
2063 2286 1.0
2063 2285 1.0
2063 2063 1.0
2063 2062 1.0
2064 2396 1.0
2064 2064 1.0
2064 1933 1.0
2064 329 1.0
2064 82 1.0
2065 2396 1.0
2065 2176 1.0
2065 2065 1.0
2065 82 1.0
2066 2066 1.0
2066 1334 1.0
2067 2176 1.0
2067 2067 1.0
2068 2068 2.0
2073 2254 1.0
2073 1983 1.0
2073 2357 1.0
2073 2073 3.0
2073 211 2.0
2079 2079 1.0
2079 58 1.0
2080 2109 1.0
2080 2080 1.0
2080 1610 1.0
2081 2081 1.0
2081 214 1.0
2082 2082 1.0
2084 2084 2.0
2084 488 2.0
2085 2370 1.0
2085 2085 1.0
2085 303 1.0
2087 2283 1.0
2087 2087 1.0
2087 1897 1.0
2087 37 1.0
2090 1309 1.0
2090 420 1.0
2090 1874 2.0
2090 2090 3.0
2094 1668 1.0
2094 1188 1.0
2094 2349 1.0
2094 2094 2.0
2094 211 1.0
2096 2096 1.0
2097 2097 1.0
2097 210 1.0
2099 2363 1.0
2099 2099 1.0
2102 2102 1.0
2102 1337 1.0
2103 2103 1.0
2103 1311 1.0
2103 530 1.0
2105 1182 2.0
2105 205 1.0
2105 2414 2.0
2105 2249 1.0
2105 2105 4.0
2105 1743 1.0
2105 1742 1.0
2109 2109 1.0
2109 2080 1.0
2109 1610 1.0
2111 2112 1.0
2111 2111 1.0
2111 303 1.0
2112 2112 1.0
2112 2111 1.0
2112 303 1.0
2113 2012 1.0
2113 2113 2.0
2113 1963 1.0
2113 60 2.0
2116 2116 1.0
2116 1093 1.0
2120 2120 1.0
2120 246 1.0
2121 2122 1.0
2121 2121 1.0
2121 710 1.0
2121 213 1.0
2122 2122 1.0
2122 2121 1.0
2122 710 1.0
2122 213 1.0
2124 2124 1.0
2124 100 1.0
2126 2126 1.0
2126 1050 1.0
2127 1310 1.0
2127 263 1.0
2127 2127 2.0
2128 2128 1.0
2129 2233 2.0
2129 2129 2.0
2129 1009 2.0
2132 2158 1.0
2132 2132 1.0
2133 2133 1.0
2137 2139 1.0
2137 2138 1.0
2137 2137 2.0
2137 1832 1.0
2137 264 1.0
2138 2139 1.0
2138 2137 1.0
2138 1832 1.0
2138 264 1.0
2138 2138 2.0
2138 1720 1.0
2139 2139 1.0
2139 2138 1.0
2139 2137 1.0
2139 1832 1.0
2139 264 1.0
2143 2143 1.0
2143 994 1.0
2143 904 1.0
2154 2155 1.0
2154 2154 1.0
2155 2155 1.0
2155 2154 1.0
2158 2158 1.0
2158 2132 1.0
2160 420 1.0
2160 2160 2.0
2160 1271 1.0
2160 405 2.0
2163 2258 1.0
2163 2163 1.0
2163 45 1.0
2163 21 1.0
2164 2164 1.0
2164 112 1.0
2164 111 1.0
2165 2165 1.0
2168 2294 1.0
2168 2293 1.0
2168 2168 1.0
2168 713 1.0
2170 2248 2.0
2170 2247 2.0
2170 2171 2.0
2170 2170 2.0
2171 2248 2.0
2171 2247 2.0
2171 2171 2.0
2171 2170 2.0
2176 760 1.0
2176 2396 1.0
2176 2065 1.0
2176 82 1.0
2176 1056 2.0
2176 2067 1.0
2176 2275 1.0
2176 2176 6.0
2176 701 1.0
2178 2032 1.0
2178 2035 1.0
2178 1628 2.0
2178 2281 2.0
2178 2280 2.0
2178 2279 2.0
2178 2278 3.0
2178 2277 2.0
2178 2178 4.0
2181 2182 1.0
2181 2181 1.0
2181 1006 1.0
2182 2181 1.0
2182 1006 1.0
2182 2182 6.0
2191 2191 1.0
2191 1998 1.0
2191 168 1.0
2191 75 1.0
2192 1402 1.0
2192 2192 2.0
2192 1743 1.0
2192 752 1.0
2203 2203 1.0
2203 688 1.0
2206 1715 1.0
2206 2413 2.0
2206 2206 2.0
2206 439 2.0
2207 2207 2.0
2207 1082 1.0
2207 749 1.0
2208 2208 1.0
2208 888 1.0
2208 206 1.0
2208 88 1.0
2212 2212 1.0
2216 2216 1.0
2218 2218 1.0
2218 387 1.0
2220 2220 2.0
2220 74 2.0
2221 2221 1.0
2221 439 1.0
2225 1978 1.0
2225 1406 1.0
2225 15 2.0
2225 2225 3.0
2225 1979 3.0
2226 2226 1.0
2226 1977 1.0
2229 2229 2.0
2232 2232 2.0
2232 1014 2.0
2232 591 1.0
2233 2233 2.0
2233 2129 2.0
2233 1009 2.0
2234 2235 1.0
2234 2234 2.0
2234 1835 1.0
2235 1294 1.0
2235 596 1.0
2235 2235 2.0
2235 2234 1.0
2236 2253 1.0
2236 2236 2.0
2237 2237 2.0
2237 1564 2.0
2238 1582 1.0
2238 2238 2.0
2238 1344 2.0
2239 2239 2.0
2239 1292 1.0
2239 237 2.0
2240 2240 2.0
2240 560 1.0
2240 239 1.0
2240 238 2.0
2241 2411 1.0
2241 387 1.0
2241 2241 3.0
2241 293 1.0
2242 2242 2.0
2242 584 2.0
2243 2294 1.0
2243 2293 1.0
2243 2243 5.0
2243 1672 1.0
2243 1589 1.0
2243 713 5.0
2243 347 1.0
2244 1595 1.0
2244 2244 2.0
2245 2246 2.0
2245 2245 2.0
2245 1736 1.0
2245 1602 2.0
2245 596 2.0
2246 2246 2.0
2246 2245 2.0
2246 1736 1.0
2246 1602 2.0
2246 596 2.0
2247 2248 2.0
2247 2247 2.0
2247 2171 2.0
2247 2170 2.0
2248 2248 2.0
2248 2247 2.0
2248 2171 2.0
2248 2170 2.0
2249 2056 1.0
2249 2249 2.0
2249 2105 1.0
2249 1743 1.0
2249 1742 2.0
2250 2252 1.0
2250 2250 2.0
2250 2033 1.0
2250 2032 1.0
2250 1628 2.0
2251 2251 2.0
2251 1850 2.0
2251 1835 2.0
2252 2250 1.0
2252 2252 2.0
2252 1628 2.0
2253 1100 1.0
2253 2253 2.0
2253 2236 1.0
2254 2073 1.0
2254 2255 1.0
2254 2254 2.0
2254 1983 2.0
2255 2290 1.0
2255 2255 2.0
2255 2254 1.0
2255 1983 1.0
2256 2256 2.0
2256 1890 1.0
2256 976 2.0
2257 2257 2.0
2257 961 2.0
2258 2163 1.0
2258 45 1.0
2258 21 1.0
2258 2258 2.0
2259 1588 1.0
2259 2259 2.0
2259 260 1.0
2260 2398 1.0
2260 2363 2.0
2260 2362 2.0
2260 2260 4.0
2260 2030 2.0
2260 1706 2.0
2261 2262 1.0
2261 2261 2.0
2262 2262 2.0
2262 2261 1.0
2263 683 1.0
2263 2264 2.0
2263 2263 2.0
2263 887 1.0
2264 683 1.0
2264 2264 2.0
2264 2263 2.0
2264 887 1.0
2265 2265 2.0
2265 1918 2.0
2265 1387 2.0
2266 2267 2.0
2266 2266 3.0
2267 2267 2.0
2267 2266 2.0
2268 2269 2.0
2268 2268 2.0
2268 221 2.0
2269 2269 2.0
2269 2268 2.0
2269 221 2.0
2270 2270 2.0
2270 26 2.0
2271 2271 2.0
2272 1672 1.0
2272 2272 2.0
2272 2034 1.0
2272 347 2.0
2273 361 1.0
2273 710 2.0
2273 2273 3.0
2273 569 2.0
2274 2274 3.0
2274 955 1.0
2275 2176 1.0
2275 2275 2.0
2275 701 2.0
2276 257 1.0
2276 2276 2.0
2276 1305 1.0
2277 2035 1.0
2277 2281 2.0
2277 2280 2.0
2277 2279 2.0
2277 2278 2.0
2277 2277 2.0
2277 2178 2.0
2278 2032 1.0
2278 1628 1.0
2278 2035 1.0
2278 2281 2.0
2278 2280 2.0
2278 2279 2.0
2278 2278 3.0
2278 2277 2.0
2278 2178 3.0
2279 2035 1.0
2279 2281 2.0
2279 2280 2.0
2279 2279 2.0
2279 2278 2.0
2279 2277 2.0
2279 2178 2.0
2280 2035 1.0
2280 2281 2.0
2280 2280 2.0
2280 2279 2.0
2280 2278 2.0
2280 2277 2.0
2280 2178 2.0
2281 2035 1.0
2281 2281 2.0
2281 2280 2.0
2281 2279 2.0
2281 2278 2.0
2281 2277 2.0
2281 2178 2.0
2282 2282 2.0
2283 2087 1.0
2283 1897 1.0
2283 37 1.0
2283 2283 2.0
2284 2284 2.0
2284 1311 2.0
2285 2318 1.0
2285 2063 1.0
2285 2062 1.0
2285 2286 2.0
2285 2285 2.0
2286 2318 1.0
2286 2063 1.0
2286 2062 1.0
2286 2286 2.0
2286 2285 2.0
2287 2287 2.0
2287 1679 2.0
2287 199 1.0
2288 2289 2.0
2288 2288 3.0
2288 159 2.0
2289 2290 1.0
2289 2289 4.0
2289 2288 2.0
2289 159 4.0
2290 2289 1.0
2290 159 1.0
2290 2290 2.0
2290 2255 1.0
2291 1174 1.0
2291 788 1.0
2291 2291 2.0
2292 486 2.0
2292 2292 3.0
2293 2168 1.0
2293 2294 2.0
2293 2293 2.0
2293 2243 1.0
2293 713 2.0
2294 2168 1.0
2294 2294 2.0
2294 2293 2.0
2294 2243 1.0
2294 713 2.0
2295 1906 1.0
2295 2325 2.0
2295 2045 1.0
2295 1362 2.0
2295 147 2.0
2295 2295 3.0
2296 2017 1.0
2296 2296 2.0
2297 172 1.0
2297 2297 2.0
2297 2036 1.0
2297 2026 1.0
2297 2025 1.0
2298 2299 1.0
2298 2298 2.0
2298 172 1.0
2299 2299 2.0
2299 2298 1.0
2299 172 2.0
2300 2396 1.0
2300 2300 2.0
2301 2301 2.0
2301 1661 1.0
2302 2302 2.0
2302 1353 1.0
2303 2304 2.0
2303 2303 2.0
2303 164 1.0
2304 2304 2.0
2304 2303 2.0
2304 164 1.0
2305 1910 1.0
2305 2306 2.0
2305 2305 2.0
2305 1173 2.0
2306 1910 1.0
2306 2306 2.0
2306 2305 2.0
2306 1173 2.0
2307 2307 2.0
2308 2308 2.0
2308 70 2.0
2309 2309 2.0
2310 1664 1.0
2310 2311 2.0
2310 2310 2.0
2310 786 2.0
2311 1664 1.0
2311 2311 2.0
2311 2310 2.0
2311 786 2.0
2312 340 1.0
2312 2314 2.0
2312 2313 2.0
2312 2312 2.0
2312 1007 2.0
2312 70 1.0
2313 340 1.0
2313 2314 2.0
2313 2313 2.0
2313 2312 2.0
2313 1007 2.0
2313 70 1.0
2314 340 1.0
2314 2314 3.0
2314 2313 2.0
2314 2312 2.0
2314 1007 2.0
2314 70 2.0
2315 2315 2.0
2315 1426 2.0
2316 2317 1.0
2316 2316 2.0
2316 172 2.0
2317 2317 2.0
2317 2316 1.0
2317 172 2.0
2318 2286 1.0
2318 2285 1.0
2318 2063 1.0
2318 2062 2.0
2318 2319 2.0
2318 2318 3.0
2319 2062 1.0
2319 2319 2.0
2319 2318 2.0
2320 2320 2.0
2320 329 2.0
2320 70 2.0
2321 2385 1.0
2321 201 1.0
2321 2322 1.0
2321 2321 2.0
2321 1402 1.0
2322 1056 1.0
2322 2322 2.0
2322 2321 1.0
2322 1402 1.0
2323 2334 1.0
2323 639 1.0
2323 2323 2.0
2323 1245 2.0
2324 2324 2.0
2325 1906 1.0
2325 2325 2.0
2325 2295 2.0
2325 2045 1.0
2325 1362 2.0
2325 147 2.0
2326 2326 2.0
2326 666 2.0
2327 2327 2.0
2327 1418 2.0
2327 1369 1.0
2328 2328 2.0
2329 2331 2.0
2329 2330 2.0
2329 2329 2.0
2329 340 2.0
2330 2331 2.0
2330 2330 2.0
2330 2329 2.0
2330 340 2.0
2331 2331 2.0
2331 2330 2.0
2331 2329 2.0
2331 340 2.0
2332 2332 2.0
2333 1371 1.0
2333 2333 2.0
2333 1311 1.0
2334 2323 1.0
2334 639 1.0
2334 2334 2.0
2334 1245 2.0
2334 159 1.0
2335 2385 1.0
2335 2384 1.0
2335 201 1.0
2335 2335 2.0
2335 1171 1.0
2335 337 1.0
2336 2336 2.0
2336 1370 1.0
2336 1352 1.0
2337 2338 2.0
2337 2337 2.0
2337 2003 2.0
2338 2338 2.0
2338 2337 2.0
2338 2003 2.0
2339 2339 2.0
2339 1670 1.0
2339 1669 2.0
2340 2351 1.0
2340 2341 1.0
2340 2340 2.0
2340 1586 2.0
2341 620 1.0
2341 2341 2.0
2341 2340 1.0
2341 1586 1.0
2342 2344 3.0
2342 2343 3.0
2342 2342 3.0
2343 2344 3.0
2343 2343 3.0
2343 2342 3.0
2344 2344 3.0
2344 2343 3.0
2344 2342 3.0
2345 2370 1.0
2345 2345 2.0
2345 438 2.0
2346 2348 2.0
2346 2347 2.0
2346 2346 2.0
2347 2348 2.0
2347 2347 2.0
2347 2346 2.0
2348 2348 2.0
2348 2347 2.0
2348 2346 2.0
2349 2365 1.0
2349 2349 2.0
2349 2094 1.0
2349 211 2.0
2350 299 1.0
2350 2350 2.0
2350 1079 2.0
2351 2340 1.0
2351 2351 2.0
2351 1586 2.0
2352 2352 2.0
2352 1406 2.0
2353 620 1.0
2353 2353 2.0
2353 749 2.0
2354 2356 2.0
2354 2355 2.0
2354 2354 2.0
2354 620 2.0
2355 2356 2.0
2355 2355 2.0
2355 2354 2.0
2355 620 2.0
2356 2356 2.0
2356 2355 2.0
2356 2354 2.0
2356 620 2.0
2357 2073 1.0
2357 211 1.0
2357 2357 2.0
2357 1711 1.0
2357 1035 1.0
2358 2359 2.0
2358 2358 2.0
2359 2359 2.0
2359 2358 2.0
2360 2360 2.0
2361 2405 1.0
2361 49 3.0
2361 2361 4.0
2361 1680 4.0
2362 2363 2.0
2362 2362 2.0
2362 2260 2.0
2363 2099 1.0
2363 2363 3.0
2363 2362 2.0
2363 2260 2.0
2364 2364 2.0
2364 727 2.0
2365 2411 1.0
2365 2365 2.0
2365 2349 1.0
2365 211 1.0
2366 2366 2.0
2367 2367 2.0
2367 1673 2.0
2368 2369 2.0
2368 2368 2.0
2368 1257 2.0
2368 109 2.0
2369 2369 2.0
2369 2368 2.0
2369 1257 2.0
2369 109 2.0
2370 2085 1.0
2370 303 1.0
2370 2345 1.0
2370 438 1.0
2370 2370 3.0
2371 1702 1.0
2371 2371 2.0
2371 1181 2.0
2372 1668 1.0
2372 2372 2.0
2372 1188 2.0
2373 2400 1.0
2373 2399 1.0
2373 2373 2.0
2374 2374 2.0
2374 1929 2.0
2374 1671 1.0
2374 57 2.0
2375 2375 2.0
2376 2380 1.0
2376 2376 3.0
2377 2377 2.0
2377 1699 1.0
2377 33 2.0
2377 15 1.0
2378 2379 2.0
2378 2378 2.0
2378 50 2.0
2379 2379 2.0
2379 2378 2.0
2379 50 2.0
2380 2376 1.0
2380 2380 2.0
2381 1278 1.0
2381 2381 2.0
2381 62 1.0
2382 2382 2.0
2382 1311 2.0
2383 2383 2.0
2383 1925 2.0
2383 1918 2.0
2383 1387 2.0
2383 201 1.0
2384 2335 1.0
2384 2385 2.0
2384 2384 2.0
2384 201 2.0
2385 2321 1.0
2385 2335 1.0
2385 2385 3.0
2385 2384 2.0
2385 201 3.0
2386 2389 2.0
2386 2388 2.0
2386 2387 2.0
2386 2386 2.0
2386 758 2.0
2387 2389 2.0
2387 2388 2.0
2387 2387 2.0
2387 2386 2.0
2387 758 2.0
2388 2389 2.0
2388 2388 2.0
2388 2387 2.0
2388 2386 2.0
2388 758 2.0
2389 2389 2.0
2389 2388 2.0
2389 2387 2.0
2389 2386 2.0
2389 758 2.0
2390 2393 1.0
2390 2391 2.0
2390 2390 2.0
2390 23 2.0
2391 2393 1.0
2391 2391 2.0
2391 2390 2.0
2391 23 2.0
2392 284 1.0
2392 2392 2.0
2393 710 1.0
2393 2393 2.0
2393 2391 1.0
2393 2390 1.0
2393 23 1.0
2394 1969 1.0
2394 2394 2.0
2394 1332 1.0
2395 2395 2.0
2395 1710 1.0
2395 488 2.0
2396 2176 1.0
2396 2065 1.0
2396 2064 1.0
2396 1933 1.0
2396 329 1.0
2396 82 2.0
2396 2396 3.0
2396 2300 1.0
2397 1715 1.0
2397 439 1.0
2397 2397 3.0
2397 22 2.0
2398 2398 2.0
2398 2260 1.0
2398 2030 1.0
2398 1706 1.0
2399 1751 1.0
2399 2373 1.0
2399 2400 3.0
2399 2399 3.0
2400 1751 1.0
2400 2373 1.0
2400 2400 3.0
2400 2399 3.0
2401 2401 2.0
2401 1099 1.0
2401 100 1.0
2402 2402 2.0
2403 2403 2.0
2403 54 2.0
2404 2404 2.0
2405 2405 2.0
2405 2361 1.0
2405 1680 1.0
2405 49 2.0
2406 543 1.0
2406 541 1.0
2406 2406 2.0
2406 1644 1.0
2406 1183 1.0
2406 758 1.0
2407 1976 1.0
2407 388 1.0
2407 2408 1.0
2407 2407 2.0
2408 2409 1.0
2408 1403 1.0
2408 2408 3.0
2408 2407 1.0
2409 2408 1.0
2409 2409 2.0
2409 1872 1.0
2409 433 1.0
2410 2418 1.0
2410 2410 2.0
2411 2365 1.0
2411 2241 1.0
2411 2411 3.0
2411 1795 1.0
2412 2412 2.0
2413 1715 1.0
2413 2413 2.0
2413 2206 2.0
2413 439 2.0
2414 1182 1.0
2414 205 1.0
2414 2414 2.0
2414 2105 2.0
2415 2415 2.0
2415 283 2.0
2416 418 1.0
2416 2416 2.0
2417 2417 2.0
2418 1697 1.0
2418 2418 2.0
2418 2410 1.0
2419 195 1.0
2419 2419 2.0
2419 1974 1.0
2419 1806 1.0
