2971 2971
1762 1762 1.0
1763 1763 1.0
1764 1764 1.0
1764 110 1.0
1776 1776 1.0
1780 1035 1.0
1780 210 1.0
1780 2805 1.0
1780 2804 1.0
1780 2384 1.0
1780 1780 2.0
1780 201 1.0
1786 2577 1.0
1786 1786 1.0
1786 158 1.0
1791 2218 1.0
1791 1791 3.0
1794 1794 1.0
1795 2411 1.0
1795 1795 1.0
1799 1799 1.0
1799 419 1.0
1800 1800 1.0
1800 421 1.0
1801 2740 1.0
1801 1903 1.0
1801 1801 1.0
1802 2372 1.0
1802 1802 1.0
1806 2590 1.0
1806 2419 1.0
1806 2603 1.0
1806 1806 2.0
1811 1811 1.0
1811 1475 1.0
1825 1825 1.0
1825 1480 1.0
1825 150 1.0
1831 1831 1.0
1832 1832 1.0
1835 1835 1.0
1837 1838 2.0
1837 1837 2.0
1838 1838 2.0
1838 1837 2.0
1839 1839 1.0
1844 1844 1.0
1844 552 1.0
1847 1847 1.0
1850 2677 1.0
1850 1850 2.0
1852 1852 1.0
1852 599 1.0
1852 540 1.0
1855 2786 1.0
1855 1856 1.0
1855 1855 1.0
1856 2786 1.0
1856 1856 1.0
1856 1855 1.0
1867 2508 1.0
1867 1867 1.0
1870 307 1.0
1870 1870 2.0
1872 1872 1.0
1872 433 1.0
1873 1117 1.0
1873 1873 2.0
1877 2966 1.0
1877 1944 1.0
1877 1877 3.0
1879 1879 1.0
1881 1881 1.0
1881 1629 1.0
1885 2203 1.0
1885 1885 1.0
1885 966 1.0
1885 688 1.0
1898 2203 1.0
1898 1898 1.0
1901 1901 1.0
1901 669 1.0
1902 518 1.0
1902 1902 3.0
1902 701 2.0
1903 1801 1.0
1903 2762 3.0
1903 2740 3.0
1903 2659 3.0
1903 1903 4.0
1903 1243 2.0
1904 1904 1.0
1906 2615 1.0
1906 2295 1.0
1906 661 1.0
1906 1906 2.0
1906 1660 1.0
1906 1362 2.0
1906 147 2.0
1908 1910 1.0
1908 1908 1.0
1910 1910 1.0
1910 1908 1.0
1915 2335 1.0
1915 2233 1.0
1915 1915 1.0
1918 547 1.0
1918 2383 1.0
1918 1918 2.0
1918 1387 2.0
1923 2896 1.0
1923 2729 1.0
1923 2605 1.0
1923 1181 1.0
1923 2858 1.0
1923 1923 2.0
1925 2523 1.0
1925 2522 1.0
1925 1925 1.0
1926 1926 1.0
1926 1028 1.0
1929 2374 2.0
1929 1929 2.0
1929 57 2.0
1932 284 1.0
1932 1932 3.0
1932 667 1.0
1933 2064 1.0
1933 82 1.0
1933 2826 1.0
1933 1933 2.0
1933 614 1.0
1933 329 1.0
1934 1934 1.0
1936 2843 1.0
1936 2548 1.0
1936 1936 1.0
1938 2540 1.0
1938 2303 1.0
1938 724 1.0
1938 1938 2.0
1944 1944 1.0
1944 1877 1.0
1945 1945 1.0
1945 210 1.0
1949 2014 2.0
1949 1697 2.0
1949 1949 3.0
1949 195 1.0
1950 2813 2.0
1950 2812 2.0
1950 2523 1.0
1950 1950 2.0
1952 2874 1.0
1952 1953 1.0
1952 1952 2.0
1952 1694 1.0
1953 1952 1.0
1953 2957 1.0
1953 2874 2.0
1953 1953 5.0
1955 1955 1.0
1955 112 1.0
1956 1957 1.0
1956 1956 1.0
1957 1957 1.0
1957 1956 1.0
1959 1401 1.0
1959 747 1.0
1959 1959 3.0
1959 336 3.0
1960 1960 1.0
1960 259 1.0
1961 1961 1.0
1964 2901 2.0
1964 2900 2.0
1964 2899 2.0
1964 218 1.0
1964 1964 4.0
1964 624 1.0
1966 1966 1.0
1966 62 1.0
1969 2958 2.0
1969 2895 1.0
1969 2174 2.0
1969 2877 1.0
1969 752 1.0
1969 2609 3.0
1969 1969 6.0
1973 2422 1.0
1973 1973 2.0
1975 2833 1.0
1975 2301 1.0
1975 1975 1.0
1977 2227 1.0
1977 2226 1.0
1977 1167 1.0
1977 2891 2.0
1977 1977 5.0
1978 2622 1.0
1978 1978 1.0
1979 2225 1.0
1979 2863 2.0
1979 1979 3.0
1983 2355 1.0
1983 1983 1.0
1984 2127 1.0
1984 2890 1.0
1984 2889 3.0
1984 1984 3.0
1984 263 3.0
1985 2718 1.0
1985 31 1.0
1985 2905 2.0
1985 1985 2.0
1985 1701 2.0
1985 1444 2.0
1987 620 1.0
1987 1987 3.0
1998 2921 1.0
1998 2191 2.0
1998 724 1.0
1998 2823 1.0
1998 1998 3.0
1998 361 1.0
2004 96 1.0
2004 2898 2.0
2004 2004 2.0
2012 2902 1.0
2012 2114 1.0
2012 2113 1.0
2012 2012 1.0
2012 60 1.0
2013 765 1.0
2013 2013 2.0
2014 1949 2.0
2014 1697 2.0
2014 2730 1.0
2014 2635 1.0
2014 2014 3.0
2014 543 1.0
2015 2015 1.0
2019 2968 1.0
2019 2966 1.0
2019 541 1.0
2019 434 1.0
2019 54 1.0
2019 2794 2.0
2019 2366 1.0
2019 2019 3.0
2027 2027 1.0
2027 1669 1.0
2030 2030 1.0
2030 1664 1.0
2033 2033 1.0
2033 38 1.0
2034 2680 1.0
2034 2034 1.0
2034 347 1.0
2035 2035 1.0
2037 2751 2.0
2037 2037 2.0
2040 159 1.0
2040 88 1.0
2040 2040 2.0
2040 82 2.0
2044 2044 1.0
2044 147 1.0
2047 2477 1.0
2047 2047 1.0
2050 2772 2.0
2050 2050 2.0
2050 955 2.0
2052 2052 1.0
2052 1656 1.0
2052 660 1.0
2053 1412 1.0
2053 2053 3.0
2056 2877 1.0
2056 2056 1.0
2056 495 1.0
2058 769 1.0
2058 2225 1.0
2058 2897 2.0
2058 2058 5.0
2058 113 2.0
2062 2850 1.0
2062 2934 2.0
2062 2062 2.0
2062 339 1.0
2064 2826 2.0
2064 505 1.0
2064 70 1.0
2064 1933 1.0
2064 1499 1.0
2064 2742 1.0
2064 2064 5.0
2064 82 5.0
2068 2068 1.0
2068 1660 1.0
2074 2092 1.0
2074 2074 1.0
2074 721 1.0
2075 2770 1.0
2075 2436 1.0
2075 2075 1.0
2078 2836 1.0
2078 2078 1.0
2078 956 1.0
2081 2208 1.0
2081 2081 2.0
2082 2082 2.0
2084 2942 1.0
2084 2702 1.0
2084 1711 1.0
2084 1080 1.0
2084 488 2.0
2084 2084 4.0
2084 1411 1.0
2092 531 2.0
2092 2074 1.0
2092 721 1.0
2092 2830 2.0
2092 2565 1.0
2092 2092 4.0
2094 2094 3.0
2094 1188 3.0
2094 211 2.0
2099 2260 1.0
2099 2363 2.0
2099 2362 1.0
2099 2099 3.0
2100 2875 1.0
2100 2100 1.0
2100 211 1.0
2101 2543 1.0
2101 2542 1.0
2101 2101 1.0
2101 1337 1.0
2103 2804 1.0
2103 2384 1.0
2103 201 1.0
2103 2511 1.0
2103 2103 2.0
2103 1311 2.0
2105 2944 1.0
2105 2883 1.0
2105 2882 4.0
2105 2105 6.0
2105 1182 2.0
2105 205 2.0
2107 2476 1.0
2107 2475 1.0
2107 1689 1.0
2107 1386 1.0
2107 1638 1.0
2107 2753 1.0
2107 2331 1.0
2107 2107 4.0
2107 551 2.0
2107 340 1.0
2108 105 1.0
2108 2108 3.0
2113 2902 1.0
2113 2114 1.0
2113 2113 1.0
2113 2012 1.0
2113 60 1.0
2114 2902 1.0
2114 2114 1.0
2114 2113 1.0
2114 2012 1.0
2114 60 1.0
2116 2116 1.0
2116 749 1.0
2116 211 1.0
2118 2118 1.0
2118 1353 1.0
2120 2120 1.0
2124 2124 1.0
2124 1132 1.0
2124 883 1.0
2125 2125 1.0
2127 2889 1.0
2127 1984 1.0
2127 263 1.0
2127 2127 2.0
2127 213 1.0
2131 2131 1.0
2131 15 1.0
2137 2663 1.0
2137 2137 1.0
2139 2139 1.0
2139 264 1.0
2141 2141 1.0
2144 2825 1.0
2144 2824 1.0
2144 2144 1.0
2145 2153 1.0
2145 2145 1.0
2145 240 1.0
2150 2150 1.0
2153 2153 1.0
2153 2145 1.0
2153 240 1.0
2154 2155 1.0
2154 2154 1.0
2155 2155 1.0
2155 2154 1.0
2160 2930 1.0
2160 2929 1.0
2160 2160 1.0
2160 147 1.0
2163 2163 1.0
2163 1298 1.0
2163 45 1.0
2168 713 1.0
2168 2773 2.0
2168 2168 4.0
2170 201 1.0
2170 2248 2.0
2170 2247 1.0
2170 2171 3.0
2170 2170 3.0
2170 1081 2.0
2170 1080 2.0
2171 201 1.0
2171 2248 2.0
2171 2247 1.0
2171 2171 3.0
2171 2170 3.0
2171 1081 2.0
2171 1080 2.0
2174 2609 1.0
2174 2895 1.0
2174 2174 2.0
2174 1969 2.0
2176 1056 1.0
2176 2822 1.0
2176 2821 1.0
2176 2820 2.0
2176 2176 2.0
2176 1499 1.0
2178 2278 1.0
2178 2178 1.0
2178 185 1.0
2186 2186 1.0
2188 2911 1.0
2188 2188 1.0
2189 2189 1.0
2191 75 1.0
2191 2921 1.0
2191 2191 3.0
2191 1998 2.0
2191 724 1.0
2192 2192 1.0
2203 1898 1.0
2203 2472 1.0
2203 2203 3.0
2203 1885 1.0
2203 966 1.0
2203 688 1.0
2206 62 1.0
2206 439 1.0
2206 2206 3.0
2207 2207 1.0
2207 749 1.0
2208 1688 1.0
2208 797 1.0
2208 2717 1.0
2208 1176 1.0
2208 104 2.0
2208 2208 4.0
2208 2081 1.0
2209 2209 1.0
2210 2210 1.0
2213 2963 2.0
2213 2213 2.0
2214 2215 1.0
2214 2214 1.0
2215 2215 1.0
2215 2214 1.0
2216 2353 1.0
2216 2216 1.0
2216 749 1.0
2218 1791 1.0
2218 2856 1.0
2218 2218 2.0
2218 1402 1.0
2221 439 1.0
2221 2221 2.0
2223 2223 1.0
2225 1979 1.0
2225 2225 2.0
2225 2058 1.0
2226 2226 1.0
2226 1977 1.0
2227 2227 1.0
2227 1977 1.0
2231 2414 1.0
2231 2909 2.0
2231 2231 2.0
2232 2232 1.0
2232 1014 1.0
2233 2335 1.0
2233 1915 1.0
2233 2603 1.0
2233 2233 3.0
2233 1009 1.0
2233 523 2.0
2234 2235 1.0
2234 239 1.0
2234 2759 2.0
2234 2758 1.0
2234 2234 3.0
2234 111 2.0
2235 2759 1.0
2235 2235 1.0
2235 2234 1.0
2235 239 1.0
2236 2928 1.0
2236 2236 1.0
2236 633 1.0
2243 2243 2.0
2243 713 2.0
2243 439 1.0
2245 2245 1.0
2245 1602 1.0
2245 596 1.0
2247 2314 1.0
2247 2248 1.0
2247 2247 2.0
2247 2171 1.0
2247 2170 1.0
2247 1081 1.0
2247 1080 1.0
2248 2804 1.0
2248 2384 1.0
2248 2335 1.0
2248 201 2.0
2248 2248 3.0
2248 2247 1.0
2248 2171 2.0
2248 2170 2.0
2248 1081 1.0
2248 1080 2.0
2256 2732 1.0
2256 2731 1.0
2256 2256 1.0
2256 976 1.0
2256 50 1.0
2259 1243 1.0
2259 2756 1.0
2259 2755 1.0
2259 2461 1.0
2259 2259 2.0
2259 1588 1.0
2259 904 1.0
2259 564 1.0
2260 2363 1.0
2260 2260 1.0
2260 2099 1.0
2261 2262 1.0
2261 2261 1.0
2262 2262 1.0
2262 2261 1.0
2269 2269 1.0
2269 1543 1.0
2270 2270 1.0
2270 271 1.0
2272 2809 1.0
2272 2272 1.0
2272 347 1.0
2273 2273 1.0
2273 486 1.0
2273 110 1.0
2274 1117 1.0
2274 955 1.0
2274 2806 2.0
2274 2274 3.0
2278 2278 1.0
2278 2178 1.0
2278 185 1.0
2279 2781 3.0
2279 2780 2.0
2279 2478 3.0
2279 2279 3.0
2285 2286 1.0
2285 2285 1.0
2286 2286 2.0
2286 2285 1.0
2287 2740 2.0
2287 2739 2.0
2287 2287 2.0
2288 2290 2.0
2288 2289 2.0
2288 2288 2.0
2288 159 1.0
2289 2828 1.0
2289 2288 2.0
2289 2483 2.0
2289 2290 5.0
2289 2289 6.0
2289 159 5.0
2290 2483 1.0
2290 2828 1.0
2290 2288 2.0
2290 2290 5.0
2290 2289 5.0
2290 159 4.0
2292 2292 1.0
2292 486 1.0
2295 2615 1.0
2295 2295 1.0
2295 1906 1.0
2295 1362 1.0
2295 661 1.0
2295 147 1.0
2296 2296 1.0
2297 2853 1.0
2297 2550 1.0
2297 2317 1.0
2297 2297 1.0
2297 172 1.0
2300 2748 1.0
2300 2300 1.0
2301 2833 2.0
2301 2301 2.0
2301 1975 1.0
2303 2540 1.0
2303 2303 1.0
2303 1938 1.0
2303 724 1.0
2305 2306 2.0
2305 1173 4.0
2305 2305 5.0
2305 392 1.0
2306 2306 2.0
2306 2305 2.0
2306 1173 2.0
2307 2307 1.0
2308 2935 1.0
2308 2308 1.0
2308 70 1.0
2309 2309 1.0
2314 2331 1.0
2314 340 1.0
2314 2247 1.0
2314 2314 4.0
2317 2550 1.0
2317 2297 1.0
2317 2853 2.0
2317 2317 2.0
2317 172 2.0
2320 2938 1.0
2320 2320 2.0
2320 70 2.0
2322 2513 1.0
2322 2322 1.0
2322 1369 1.0
2322 1056 1.0
2323 2323 1.0
2323 1245 1.0
2325 2930 1.0
2325 2929 1.0
2325 2615 1.0
2325 2325 3.0
2325 1660 1.0
2325 147 3.0
2326 2326 1.0
2326 666 1.0
2328 2328 1.0
2328 1650 1.0
2329 2331 1.0
2329 2329 1.0
2329 736 1.0
2329 340 1.0
2331 2329 1.0
2331 736 1.0
2331 2314 1.0
2331 2753 1.0
2331 2331 3.0
2331 2107 1.0
2331 551 1.0
2331 340 3.0
2332 2332 1.0
2335 2233 1.0
2335 1915 1.0
2335 2804 1.0
2335 2384 1.0
2335 2335 2.0
2335 2248 1.0
2335 201 1.0
2342 2344 1.0
2342 2342 1.0
2343 2607 1.0
2343 2344 1.0
2343 2343 1.0
2344 2342 1.0
2344 2607 1.0
2344 2344 2.0
2344 2343 1.0
2351 2953 1.0
2351 2351 1.0
2352 2352 1.0
2352 1406 1.0
2353 1692 1.0
2353 2353 2.0
2353 2216 1.0
2353 749 2.0
2354 2433 1.0
2354 2356 1.0
2354 2354 1.0
2354 1179 1.0
2355 2355 1.0
2355 1983 1.0
2356 2433 1.0
2356 2354 1.0
2356 1179 1.0
2356 2356 2.0
2356 620 1.0
2361 49 1.0
2361 2599 1.0
2361 2865 1.0
2361 2375 1.0
2361 2361 4.0
2361 1680 3.0
2362 2363 1.0
2362 2362 1.0
2362 2099 1.0
2363 2260 1.0
2363 2363 3.0
2363 2362 1.0
2363 2099 2.0
2366 2794 1.0
2366 2366 1.0
2366 2019 1.0
2368 2368 1.0
2368 1257 1.0
2368 109 1.0
2371 1702 1.0
2371 1181 1.0
2371 2618 2.0
2371 2371 2.0
2372 1802 1.0
2372 2372 2.0
2372 1668 1.0
2372 1188 1.0
2374 2374 2.0
2374 1929 2.0
2374 57 2.0
2375 2599 1.0
2375 2865 2.0
2375 2375 3.0
2375 2361 1.0
2375 1680 2.0
2376 2376 1.0
2376 1732 1.0
2377 2377 1.0
2377 33 1.0
2380 2380 1.0
2383 2383 1.0
2383 1918 1.0
2383 1387 1.0
2384 2103 1.0
2384 1311 1.0
2384 1780 1.0
2384 2335 1.0
2384 2248 1.0
2384 2873 1.0
2384 2872 1.0
2384 82 1.0
2384 2385 2.0
2384 2805 4.0
2384 2804 5.0
2384 2384 7.0
2384 1386 1.0
2384 201 7.0
2385 2805 2.0
2385 2804 1.0
2385 2384 2.0
2385 2385 3.0
2385 201 3.0
2393 2858 1.0
2393 2393 1.0
2393 1181 1.0
2395 2395 1.0
2395 366 1.0
2399 1751 1.0
2399 2400 2.0
2399 2399 2.0
2400 1751 1.0
2400 2399 2.0
2400 2841 1.0
2400 2400 3.0
2403 779 1.0
2403 2881 2.0
2403 2880 2.0
2403 2879 2.0
2403 2878 2.0
2403 2749 2.0
2403 2403 2.0
2403 1090 2.0
2403 210 2.0
2405 2721 1.0
2405 2405 2.0
2406 2840 1.0
2406 2406 1.0
2407 2904 2.0
2407 2903 2.0
2407 2408 2.0
2407 2407 3.0
2407 109 1.0
2408 2904 2.0
2408 2903 2.0
2408 2408 3.0
2408 2407 2.0
2411 2411 1.0
2411 1795 1.0
2414 2909 1.0
2414 2231 1.0
2414 2910 1.0
2414 2414 3.0
2414 439 1.0
2416 2416 1.0
2416 794 1.0
2417 2949 1.0
2417 2950 2.0
2417 2417 3.0
2417 32 2.0
2419 2590 1.0
2419 1806 1.0
2419 195 1.0
2419 2419 4.0
2419 727 1.0
2422 1973 1.0
2422 2771 2.0
2422 2423 2.0
2422 2422 3.0
2422 1732 2.0
2423 2771 2.0
2423 2423 2.0
2423 2422 2.0
2423 1732 2.0
2425 2425 2.0
2425 1753 1.0
2426 2426 1.0
2426 1297 1.0
2427 2427 1.0
2427 218 1.0
2428 2428 1.0
2433 2433 1.0
2433 2356 1.0
2433 2354 1.0
2433 1179 1.0
2435 2700 1.0
2435 2435 1.0
2435 666 1.0
2435 488 1.0
2435 329 1.0
2436 2770 1.0
2436 2075 1.0
2436 2843 1.0
2436 2842 1.0
2436 2782 1.0
2436 2436 4.0
2442 2442 1.0
2442 1595 1.0
2444 2750 2.0
2444 2444 2.0
2444 689 2.0
2446 1524 1.0
2446 2446 2.0
2446 484 1.0
2447 2447 2.0
2447 996 1.0
2448 2448 1.0
2452 2453 1.0
2452 2452 1.0
2453 2453 1.0
2453 2452 1.0
2461 2756 1.0
2461 2755 1.0
2461 2461 1.0
2461 2259 1.0
2461 1588 1.0
2461 904 1.0
2461 564 1.0
2462 2462 1.0
2462 82 1.0
2466 2466 1.0
2466 1715 1.0
2466 439 1.0
2467 2467 1.0
2467 1677 1.0
2472 2472 1.0
2472 2203 1.0
2475 2476 1.0
2475 2475 1.0
2475 2107 1.0
2475 1689 1.0
2476 2476 1.0
2476 2475 1.0
2476 2107 1.0
2476 1689 1.0
2477 2477 2.0
2477 2047 1.0
2478 2781 3.0
2478 2780 2.0
2478 2478 3.0
2478 2279 3.0
2483 2290 1.0
2483 2483 2.0
2483 2289 2.0
2483 159 2.0
2484 2484 1.0
2484 518 1.0
2484 247 1.0
2494 2494 1.0
2494 1598 1.0
2494 596 1.0
2495 2495 1.0
2495 59 1.0
2502 2761 2.0
2502 2736 3.0
2502 2502 3.0
2508 2608 1.0
2508 2508 2.0
2508 1867 1.0
2511 2511 1.0
2511 2103 1.0
2511 1311 1.0
2513 2513 1.0
2513 2322 1.0
2513 1369 1.0
2513 1056 1.0
2516 2927 1.0
2516 2926 1.0
2516 2925 1.0
2516 2516 1.0
2517 2517 1.0
2517 701 1.0
2522 2523 1.0
2522 2522 1.0
2522 1925 1.0
2523 2522 1.0
2523 1925 1.0
2523 2813 1.0
2523 2812 1.0
2523 2523 2.0
2523 1950 1.0
2524 2524 1.0
2524 1181 1.0
2525 2525 1.0
2525 1320 1.0
2525 329 1.0
2526 2529 1.0
2526 2526 1.0
2529 2529 1.0
2529 2526 1.0
2540 2540 1.0
2540 2303 1.0
2540 1938 1.0
2540 724 1.0
2542 2543 1.0
2542 2542 1.0
2542 2101 1.0
2542 1337 1.0
2543 2543 1.0
2543 2542 1.0
2543 2101 1.0
2543 1337 1.0
2545 2546 1.0
2545 2545 1.0
2545 786 1.0
2546 2546 1.0
2546 2545 1.0
2546 786 1.0
2548 2843 1.0
2548 1936 1.0
2548 2549 1.0
2548 2548 2.0
2549 2549 1.0
2549 2548 1.0
2550 2853 1.0
2550 2550 1.0
2550 2317 1.0
2550 2297 1.0
2550 172 1.0
2555 2555 1.0
2555 307 1.0
2558 2810 1.0
2558 1038 1.0
2558 2558 2.0
2558 1094 1.0
2562 2564 1.0
2562 2563 1.0
2562 2562 1.0
2563 2564 1.0
2563 2563 1.0
2563 2562 1.0
2564 2564 1.0
2564 2563 1.0
2564 2562 1.0
2565 2845 1.0
2565 2844 1.0
2565 2830 1.0
2565 2565 2.0
2565 2092 1.0
2566 2567 1.0
2566 2566 1.0
2566 82 1.0
2566 69 1.0
2567 2855 3.0
2567 2854 3.0
2567 2567 4.0
2567 2566 1.0
2567 82 1.0
2567 69 1.0
2568 2568 2.0
2573 2573 1.0
2574 2574 1.0
2574 358 1.0
2575 2617 1.0
2575 1059 1.0
2575 2575 2.0
2577 2577 1.0
2577 1786 1.0
2577 158 1.0
2578 2578 1.0
2578 332 1.0
2578 70 1.0
2581 2581 1.0
2583 2583 1.0
2586 2587 1.0
2586 2586 1.0
2587 2587 1.0
2587 2586 1.0
2588 2588 1.0
2588 1079 1.0
2589 2861 1.0
2589 2589 1.0
2589 765 1.0
2589 764 1.0
2590 2590 1.0
2590 2419 1.0
2590 1806 1.0
2593 2623 1.0
2593 2593 1.0
2593 281 1.0
2593 98 1.0
2595 2595 1.0
2595 88 1.0
2599 2361 1.0
2599 2865 1.0
2599 2599 2.0
2599 2375 1.0
2599 1680 2.0
2601 2601 2.0
2601 96 1.0
2602 2808 1.0
2602 2602 1.0
2602 1741 1.0
2603 543 1.0
2603 1806 1.0
2603 2603 3.0
2603 2233 1.0
2603 523 1.0
2605 2896 1.0
2605 2729 1.0
2605 2605 1.0
2605 1923 1.0
2605 1181 1.0
2606 2894 2.0
2606 2606 3.0
2606 110 3.0
2607 2607 1.0
2607 2344 1.0
2607 2343 1.0
2608 2608 1.0
2608 2508 1.0
2609 2174 1.0
2609 2877 1.0
2609 752 1.0
2609 2609 3.0
2609 1969 3.0
2611 2611 1.0
2612 2862 1.0
2612 2612 1.0
2612 207 1.0
2615 2930 1.0
2615 2929 1.0
2615 2325 1.0
2615 2615 2.0
2615 2295 1.0
2615 1906 1.0
2615 1362 1.0
2615 661 1.0
2615 147 2.0
2617 2617 1.0
2617 2575 1.0
2617 1059 1.0
2618 1702 1.0
2618 1181 1.0
2618 2618 2.0
2618 2371 2.0
2622 2622 2.0
2622 1978 1.0
2623 2623 1.0
2623 2593 1.0
2623 281 1.0
2623 98 1.0
2629 2629 1.0
2630 2630 1.0
2630 373 1.0
2630 210 1.0
2631 2631 1.0
2631 1181 1.0
2634 2634 2.0
2635 2014 1.0
2635 543 1.0
2635 2730 2.0
2635 2635 2.0
2639 246 1.0
2639 2639 2.0
2640 2640 1.0
2640 1093 1.0
2641 2641 2.0
2642 2642 1.0
2646 2646 1.0
2646 1183 1.0
2655 2655 1.0
2657 2657 1.0
2657 1258 1.0
2657 562 1.0
2657 561 1.0
2658 2658 1.0
2659 2762 3.0
2659 2740 2.0
2659 2659 3.0
2659 1903 3.0
2659 1243 2.0
2663 2663 1.0
2663 2137 1.0
2668 2796 1.0
2668 2668 1.0
2671 2671 1.0
2676 2676 1.0
2677 2677 1.0
2677 1850 1.0
2680 2680 1.0
2680 2034 1.0
2680 347 1.0
2686 2791 1.0
2686 2686 1.0
2695 2696 1.0
2695 2695 1.0
2696 2696 1.0
2696 2695 1.0
2699 2699 1.0
2700 2700 1.0
2700 2435 1.0
2700 666 1.0
2700 488 1.0
2700 329 1.0
2702 2942 1.0
2702 2702 1.0
2702 2084 1.0
2702 488 1.0
2703 2703 1.0
2703 761 1.0
2703 543 1.0
2708 2933 2.0
2708 2932 2.0
2708 2931 2.0
2708 2708 2.0
2708 1050 2.0
2710 2712 1.0
2710 2711 1.0
2710 2710 2.0
2710 1365 1.0
2711 2712 1.0
2711 2711 1.0
2711 2710 1.0
2712 2712 1.0
2712 2711 1.0
2712 2710 1.0
2716 2942 1.0
2716 2941 1.0
2716 2940 1.0
2716 2716 2.0
2716 488 2.0
2717 2208 1.0
2717 104 1.0
2717 2717 3.0
2718 2905 1.0
2718 1985 1.0
2718 1701 1.0
2718 1444 1.0
2718 31 1.0
2718 2876 1.0
2718 2719 1.0
2718 2718 3.0
2718 205 1.0
2719 2876 1.0
2719 2719 1.0
2719 2718 1.0
2720 2720 1.0
2721 2405 1.0
2721 2721 3.0
2721 49 2.0
2724 2724 1.0
2724 302 1.0
2725 2725 1.0
2726 2726 1.0
2728 2728 3.0
2729 2896 1.0
2729 2729 1.0
2729 2605 1.0
2729 1923 1.0
2729 1181 1.0
2730 2014 1.0
2730 543 1.0
2730 2730 2.0
2730 2635 2.0
2731 2732 1.0
2731 2731 2.0
2731 2256 1.0
2731 976 2.0
2731 50 1.0
2732 2732 2.0
2732 2731 1.0
2732 2256 1.0
2732 976 1.0
2732 50 2.0
2733 2735 2.0
2733 2734 2.0
2733 1526 2.0
2733 2733 3.0
2733 865 3.0
2734 2735 2.0
2734 2734 2.0
2734 2733 2.0
2734 1526 2.0
2734 865 2.0
2735 2735 2.0
2735 2734 2.0
2735 2733 2.0
2735 1526 2.0
2735 865 2.0
2736 2761 2.0
2736 2736 3.0
2736 2502 3.0
2737 2737 2.0
2737 228 2.0
2738 2738 2.0
2738 584 2.0
2739 2740 2.0
2739 2739 2.0
2739 2287 2.0
2740 1293 1.0
2740 1801 1.0
2740 2762 2.0
2740 2659 2.0
2740 1903 3.0
2740 1243 1.0
2740 2740 7.0
2740 2739 2.0
2740 2287 2.0
2741 1588 1.0
2741 904 1.0
2741 260 1.0
2741 2741 2.0
2742 2064 1.0
2742 82 1.0
2742 2742 2.0
2743 869 1.0
2743 2743 2.0
2743 995 2.0
2744 1109 1.0
2744 2744 2.0
2745 23 1.0
2745 2745 3.0
2745 49 1.0
2746 2747 2.0
2746 2746 2.0
2746 660 1.0
2747 2747 2.0
2747 2746 2.0
2747 660 1.0
2748 455 1.0
2748 2748 2.0
2748 2300 1.0
2749 779 1.0
2749 2881 2.0
2749 2880 2.0
2749 2879 2.0
2749 2878 2.0
2749 2403 2.0
2749 1090 2.0
2749 210 2.0
2749 2749 3.0
2750 2750 2.0
2750 2444 2.0
2750 689 2.0
2751 2751 2.0
2751 2037 2.0
2752 2752 2.0
2752 397 2.0
2753 2331 1.0
2753 2107 1.0
2753 340 1.0
2753 2753 2.0
2753 1638 1.0
2753 551 2.0
2754 2754 2.0
2755 2756 2.0
2755 2755 2.0
2755 2461 1.0
2755 2259 1.0
2755 1588 2.0
2755 904 2.0
2755 564 1.0
2756 2786 1.0
2756 2756 3.0
2756 2755 2.0
2756 2461 1.0
2756 2259 1.0
2756 1588 2.0
2756 904 2.0
2756 564 1.0
2757 994 1.0
2757 2757 2.0
2758 2759 1.0
2758 2758 2.0
2758 2234 1.0
2758 111 1.0
2759 2235 1.0
2759 239 1.0
2759 2759 2.0
2759 2758 1.0
2759 2234 2.0
2759 111 1.0
2760 996 1.0
2760 1320 1.0
2760 2760 3.0
2761 2761 2.0
2761 2736 2.0
2761 2502 2.0
2762 2762 3.0
2762 2740 2.0
2762 2659 3.0
2762 1903 3.0
2762 1243 2.0
2763 2763 2.0
2763 1530 2.0
2764 488 2.0
2764 2764 3.0
2764 1628 3.0
2765 2765 2.0
2766 1118 1.0
2766 2766 2.0
2767 995 1.0
2767 2767 2.0
2768 2768 2.0
2768 1311 2.0
2769 2769 2.0
2769 597 1.0
2770 2436 1.0
2770 2075 1.0
2770 2770 2.0
2771 2771 2.0
2771 2423 2.0
2771 2422 2.0
2771 1732 2.0
2772 2772 2.0
2772 2050 2.0
2772 955 2.0
2773 2773 2.0
2773 2168 2.0
2774 2774 2.0
2774 1279 1.0
2775 2776 2.0
2775 2775 2.0
2775 1237 1.0
2776 2776 2.0
2776 2775 2.0
2776 1237 1.0
2777 1589 1.0
2777 1339 1.0
2777 2779 1.0
2777 2778 2.0
2777 2777 2.0
2778 1589 1.0
2778 1339 1.0
2778 2779 1.0
2778 2778 2.0
2778 2777 2.0
2779 2783 1.0
2779 1347 1.0
2779 347 1.0
2779 2779 2.0
2779 2778 1.0
2779 2777 1.0
2780 2781 2.0
2780 2780 2.0
2780 2478 2.0
2780 2279 2.0
2781 2781 3.0
2781 2780 2.0
2781 2478 3.0
2781 2279 3.0
2782 2782 2.0
2782 2436 1.0
2783 2783 2.0
2783 2779 1.0
2783 1347 1.0
2783 347 1.0
2784 2784 2.0
2784 64 2.0
2785 1602 1.0
2785 596 1.0
2785 2785 2.0
2785 1599 1.0
2786 1856 1.0
2786 1855 1.0
