3641 3641
1664 3445 1.0
1664 2546 1.0
1664 2310 1.0
1664 1664 1.0
1664 786 1.0
1668 888 1.0
1668 3475 1.0
1668 3474 1.0
1668 1699 1.0
1668 797 1.0
1668 2218 1.0
1668 2208 2.0
1668 1968 1.0
1668 1668 3.0
1668 387 1.0
1668 206 2.0
1669 1669 3.0
1673 3486 2.0
1673 1673 2.0
1675 3585 1.0
1675 1675 1.0
1679 103 1.0
1679 3548 1.0
1679 3547 2.0
1679 3507 1.0
1679 2868 1.0
1679 1679 2.0
1680 1680 1.0
1682 2124 1.0
1682 1682 1.0
1686 3464 1.0
1686 3092 1.0
1686 1686 1.0
1686 491 1.0
1687 3318 2.0
1687 1687 2.0
1687 98 2.0
1688 3638 1.0
1688 3622 2.0
1688 373 1.0
1688 3555 2.0
1688 1688 5.0
1689 3210 1.0
1689 3209 1.0
1689 3015 1.0
1689 1689 2.0
1693 3507 1.0
1693 2351 2.0
1693 1693 2.0
1694 2174 1.0
1694 1093 1.0
1694 1694 3.0
1695 2187 1.0
1695 2091 1.0
1695 1695 1.0
1696 3567 1.0
1696 1696 2.0
1696 1454 1.0
1696 174 1.0
1699 3619 1.0
1699 161 1.0
1699 750 1.0
1699 2982 1.0
1699 3552 2.0
1699 3539 2.0
1699 2717 1.0
1699 3504 3.0
1699 2955 3.0
1699 1378 4.0
1699 2866 2.0
1699 60 1.0
1699 3475 1.0
1699 3474 1.0
1699 1699 9.0
1699 1668 1.0
1699 797 1.0
1701 3533 1.0
1701 1985 1.0
1701 60 1.0
1701 1701 2.0
1701 1444 2.0
1702 1702 1.0
1702 1181 1.0
1703 1703 1.0
1705 3635 1.0
1705 727 1.0
1705 2702 1.0
1705 69 2.0
1705 3429 3.0
1705 3428 1.0
1705 3427 2.0
1705 3426 2.0
1705 1705 4.0
1707 2062 1.0
1707 3637 2.0
1707 1707 3.0
1713 3167 1.0
1713 2084 2.0
1713 1713 2.0
1713 488 1.0
1715 3629 1.0
1715 369 1.0
1715 3305 2.0
1715 2641 1.0
1715 1717 3.0
1715 1715 5.0
1716 3390 1.0
1716 1716 1.0
1716 1320 1.0
1717 3629 1.0
1717 369 1.0
1717 3073 1.0
1717 727 1.0
1717 3305 1.0
1717 2641 1.0
1717 1717 4.0
1717 1715 3.0
1726 2644 1.0
1726 1726 1.0
1727 3282 1.0
1727 2150 1.0
1727 1727 1.0
1727 23 1.0
1732 3398 1.0
1732 3175 2.0
1732 1732 3.0
1738 3547 1.0
1738 2877 1.0
1738 1738 2.0
1741 2808 1.0
1741 3470 2.0
1741 1741 3.0
1742 2967 1.0
1742 2889 1.0
1742 3571 2.0
1742 1742 2.0
1743 3601 2.0
1743 3592 1.0
1743 3589 2.0
1743 3588 2.0
1743 3442 1.0
1743 3441 1.0
1743 2524 1.0
1743 1743 5.0
1764 3629 1.0
1764 1764 1.0
1764 369 1.0
1775 1775 1.0
1780 1780 1.0
1780 201 1.0
1780 83 1.0
1790 3554 1.0
1790 3553 1.0
1790 2604 1.0
1790 2355 2.0
1790 1790 2.0
1790 433 1.0
1791 624 1.0
1791 3237 1.0
1791 1791 3.0
1792 1792 1.0
1793 1793 1.0
1795 1952 1.0
1795 1795 1.0
1795 197 1.0
1800 2728 1.0
1800 1800 2.0
1801 2740 1.0
1801 1903 1.0
1801 1801 1.0
1802 3602 1.0
1802 3608 2.0
1802 3607 3.0
1802 1802 4.0
1806 2717 1.0
1806 1973 1.0
1806 1974 2.0
1806 3489 1.0
1806 3488 1.0
1806 2590 1.0
1806 1806 4.0
1821 1821 1.0
1826 1826 1.0
1826 988 1.0
1831 1831 1.0
1831 58 1.0
1832 1832 1.0
1835 1850 1.0
1835 1835 2.0
1835 284 1.0
1836 3537 1.0
1836 1838 1.0
1836 1836 1.0
1838 3537 1.0
1838 1838 1.0
1838 1836 1.0
1842 1842 1.0
1842 373 1.0
1844 1844 1.0
1844 552 1.0
1850 3319 1.0
1850 1850 2.0
1850 1835 1.0
1855 1856 1.0
1855 1855 1.0
1856 1856 1.0
1856 1855 1.0
1868 3292 1.0
1868 1868 1.0
1872 3503 1.0
1872 3502 1.0
1872 3501 1.0
1872 3500 1.0
1872 3499 1.0
1872 1872 1.0
1872 433 1.0
1874 1874 1.0
1877 1951 1.0
1877 536 1.0
1877 3587 1.0
1877 434 1.0
1877 1981 1.0
1877 1877 4.0
1877 1089 1.0
1877 58 1.0
1880 2595 1.0
1880 1880 1.0
1881 3424 2.0
1881 2453 2.0
1881 1881 2.0
1897 3233 1.0
1897 1897 1.0
1902 3274 2.0
1902 1902 2.0
1902 701 2.0
1903 2740 2.0
1903 1903 2.0
1903 1801 1.0
1906 3598 1.0
1906 1910 1.0
1906 1906 1.0
1910 3598 1.0
1910 1906 1.0
1910 1910 2.0
1910 1660 1.0
1918 3521 1.0
1918 3059 1.0
1918 1918 1.0
1918 1387 1.0
1931 1931 1.0
1932 1932 1.0
1932 351 1.0
1933 2069 1.0
1933 329 1.0
1933 70 1.0
1933 2955 1.0
1933 614 1.0
1933 1933 3.0
1934 1978 1.0
1934 1934 1.0
1934 110 1.0
1936 1499 1.0
1936 3471 1.0
1936 505 1.0
1936 82 1.0
1936 3425 3.0
1936 3163 2.0
1936 3116 2.0
1936 1937 2.0
1936 1936 5.0
1937 3471 1.0
1937 505 1.0
1937 82 1.0
1937 3116 2.0
1937 1937 2.0
1937 1936 2.0
1938 3222 1.0
1938 2303 1.0
1938 3465 2.0
1938 3463 2.0
1938 1938 5.0
1946 1946 1.0
1946 1289 1.0
1946 147 1.0
1947 629 1.0
1947 3349 1.0
1947 2861 1.0
1947 1947 3.0
1947 764 1.0
1949 761 1.0
1949 1949 3.0
1949 543 1.0
1949 88 1.0
1950 3590 2.0
1950 2813 2.0
1950 1950 2.0
1951 1951 1.0
1951 1877 1.0
1951 536 1.0
1952 1795 1.0
1952 3468 1.0
1952 246 1.0
1952 2966 1.0
1952 1952 4.0
1952 197 2.0
1953 2957 1.0
1953 1953 1.0
1959 3639 1.0
1959 3609 1.0
1959 1401 2.0
1959 3510 3.0
1959 336 5.0
1959 3509 2.0
1959 1959 6.0
1960 1960 1.0
1960 259 1.0
1961 1961 1.0
1964 3570 1.0
1964 1973 1.0
1964 1964 1.0
1966 1966 2.0
1967 3406 1.0
1967 2850 1.0
1967 1967 2.0
1967 1337 2.0
1968 3482 1.0
1968 2218 1.0
1968 2208 1.0
1968 1968 2.0
1968 1668 1.0
1968 387 1.0
1968 206 1.0
1969 2958 1.0
1969 3391 1.0
1969 1969 2.0
1969 1344 1.0
1970 3468 1.0
1970 3467 1.0
1970 1970 2.0
1970 1321 2.0
1970 1320 1.0
1972 1972 2.0
1973 2717 1.0
1973 1806 1.0
1973 3223 1.0
1973 1964 1.0
1973 3602 1.0
1973 3570 3.0
1973 336 1.0
1973 3488 1.0
1973 1973 8.0
1974 1806 2.0
1974 3480 1.0
1974 3479 1.0
1974 1974 3.0
1978 3183 1.0
1978 2622 1.0
1978 955 1.0
1978 1978 2.0
1978 1934 1.0
1978 110 1.0
1979 3246 1.0
1979 2863 1.0
1979 1979 2.0
1981 1981 1.0
1981 1877 1.0
1983 1983 1.0
1983 1424 1.0
1984 3613 1.0
1984 3412 1.0
1984 1984 2.0
1984 263 1.0
1985 3533 2.0
1985 1985 2.0
1985 1701 1.0
1985 1444 1.0
1985 60 2.0
1998 2191 1.0
1998 3579 2.0
1998 1998 2.0
1998 307 1.0
2001 2001 1.0
2003 3484 1.0
2003 369 1.0
2003 3540 2.0
2003 2003 2.0
2004 49 1.0
2004 2004 2.0
2010 2010 1.0
2011 3577 1.0
2011 2397 1.0
2011 2011 1.0
2011 845 1.0
2013 2013 3.0
2013 765 1.0
2017 2017 1.0
2018 3476 1.0
2018 2241 1.0
2018 2018 1.0
2019 3500 1.0
2019 2019 1.0
2019 1090 1.0
2027 2027 1.0
2030 3115 1.0
2030 3390 1.0
2030 3375 1.0
2030 3332 2.0
2030 3331 2.0
2030 3330 2.0
2030 2753 2.0
2030 2030 6.0
2030 1007 1.0
2032 3413 1.0
2032 2032 1.0
2032 510 1.0
2035 2176 1.0
2035 1362 1.0
2035 3076 1.0
2035 2447 1.0
2035 2035 2.0
2037 3313 1.0
2037 3074 1.0
2037 3043 1.0
2037 2751 1.0
2037 2037 2.0
2039 3462 1.0
2039 3433 1.0
2039 3459 2.0
2039 3458 2.0
2039 3457 2.0
2039 3456 2.0
2039 2039 2.0
2040 3624 1.0
2040 2105 1.0
2040 3108 1.0
2040 2826 1.0
2040 2040 4.0
2040 82 3.0
2043 15 1.0
2043 1285 1.0
2043 2328 1.0
2043 2043 3.0
2044 2044 1.0
2047 2047 1.0
2047 1311 1.0
2047 201 1.0
2053 3077 2.0
2053 2053 4.0
2053 1412 1.0
2060 2060 1.0
2060 1038 1.0
2062 3637 1.0
2062 2062 1.0
2062 1707 1.0
2064 2064 1.0
2068 2068 1.0
2068 1366 1.0
2068 724 1.0
2069 2069 1.0
2069 1933 1.0
2069 329 1.0
2069 70 1.0
2073 2073 1.0
2073 6 1.0
2074 2074 1.0
2074 721 1.0
2081 2208 1.0
2081 2081 3.0
2081 214 1.0
2084 3230 1.0
2084 2702 1.0
2084 3167 2.0
2084 2084 3.0
2084 1713 2.0
2084 488 2.0
2090 2090 1.0
2091 2187 1.0
2091 2091 1.0
2091 1695 1.0
2093 2093 1.0
2097 2097 1.0
2099 3534 1.0
2099 2260 1.0
2099 2363 2.0
2099 2099 2.0
2105 3630 2.0
2105 3624 2.0
2105 2040 1.0
2105 3431 1.0
2105 2332 1.0
2105 2105 6.0
2107 2107 1.0
2107 1386 1.0
2111 2112 1.0
2111 2111 1.0
2111 303 1.0
2112 2112 1.0
2112 2111 1.0
2112 303 1.0
2113 2608 1.0
2113 2113 1.0
2113 60 1.0
2122 2122 1.0
2122 710 1.0
2122 213 1.0
2124 2124 1.0
2124 1682 1.0
2126 2126 1.0
2129 3314 1.0
2129 2129 1.0
2129 360 1.0
2129 20 1.0
2131 2131 1.0
2131 15 1.0
2137 3284 1.0
2137 2137 1.0
2138 2138 1.0
2138 947 1.0
2139 3293 1.0
2139 237 1.0
2139 2139 2.0
2139 947 1.0
2145 2153 1.0
2145 2145 1.0
2145 857 1.0
2150 3282 1.0
2150 2150 1.0
2150 1727 1.0
2150 23 1.0
2153 1532 1.0
2153 2153 2.0
2153 2145 1.0
2153 857 2.0
2160 3084 1.0
2160 2668 2.0
2160 2160 2.0
2163 1298 1.0
2163 45 1.0
2163 1614 1.0
2163 2163 3.0
2163 39 2.0
2168 550 1.0
2168 3569 2.0
2168 1508 1.0
2168 2168 3.0
2170 392 1.0
2170 3405 1.0
2170 2171 1.0
2170 2170 2.0
2170 1081 2.0
2171 3405 1.0
2171 2171 1.0
2171 2170 1.0
2171 1081 1.0
2174 2174 1.0
2174 1694 1.0
2174 1093 1.0
2175 3382 1.0
2175 563 1.0
2175 3348 2.0
2175 1274 1.0
2175 961 1.0
2175 2175 3.0
2175 708 1.0
2176 2937 1.0
2176 1334 1.0
2176 3525 1.0
2176 2035 1.0
2176 1362 1.0
2176 3163 2.0
2176 2176 4.0
2176 1371 1.0
2178 2943 1.0
2178 347 1.0
2178 2178 2.0
2178 259 1.0
2187 2188 1.0
2187 2187 2.0
2187 2091 1.0
2187 1695 1.0
2188 2188 1.0
2188 2187 1.0
2191 3579 1.0
2191 2191 1.0
2191 1998 1.0
2192 3201 3.0
2192 1401 3.0
2192 2192 4.0
2199 2199 1.0
2203 3381 1.0
2203 2203 1.0
2203 966 1.0
2203 688 1.0
2206 2206 1.0
2208 2081 1.0
2208 888 1.0
2208 3511 1.0
2208 2218 1.0
2208 2208 4.0
2208 1968 1.0
2208 1668 2.0
2208 387 1.0
2208 206 2.0
2212 3617 2.0
2212 2212 3.0
2212 1586 1.0
2213 2963 1.0
2213 2213 1.0
2214 2215 1.0
2214 2214 1.0
2215 2215 1.0
2215 2214 1.0
2216 2216 1.0
2217 3178 1.0
2217 2217 1.0
2218 2218 1.0
2218 2208 1.0
2218 1968 1.0
2218 1668 1.0
2218 387 1.0
2218 206 1.0
2220 2898 2.0
2220 3618 2.0
2220 3558 1.0
2220 2220 4.0
2228 2228 1.0
2228 74 1.0
2229 2229 1.0
2231 3299 1.0
2231 2679 1.0
2231 2231 1.0
2238 2238 1.0
2241 3497 1.0
2241 3476 1.0
2241 2018 1.0
2241 2241 3.0
2241 754 2.0
2241 753 1.0
2244 3301 1.0
2244 3285 1.0
2244 2244 2.0
2244 1595 2.0
2248 3095 1.0
2248 2385 1.0
2248 2805 2.0
2248 3168 1.0
2248 2248 3.0
2248 1081 1.0
2248 1080 1.0
2248 201 3.0
2259 3423 2.0
2259 2259 2.0
2259 685 2.0
2260 3534 1.0
2260 2363 1.0
2260 2260 1.0
2260 2099 1.0
2262 3306 1.0
2262 2262 1.0
2268 2268 1.0
2268 221 1.0
2270 2270 1.0
2270 993 1.0
2270 26 1.0
2273 3549 2.0
2273 3261 1.0
2273 2273 3.0
2273 1182 1.0
2279 2781 1.0
2279 2279 1.0
2285 2286 1.0
2285 2285 1.0
2286 2286 1.0
2286 2285 1.0
2287 2739 1.0
2287 2287 1.0
2288 2290 3.0
2288 2289 3.0
2288 2288 3.0
2289 2288 3.0
2289 2526 1.0
2289 2290 8.0
2289 2289 8.0
2290 3473 1.0
2290 2828 1.0
2290 2395 1.0
2290 3430 1.0
2290 159 2.0
2290 2288 3.0
2290 2526 1.0
2290 2290 10.0
2290 2289 8.0
2296 2296 2.0
2296 1180 1.0
2298 3139 1.0
2298 2298 1.0
2303 2303 1.0
2303 1938 1.0
2305 147 1.0
2305 2306 1.0
2305 2305 2.0
2305 1173 1.0
2306 2306 1.0
2306 2305 1.0
2306 1173 1.0
2308 3440 2.0
2308 3439 2.0
2308 3438 2.0
2308 2308 3.0
2308 70 3.0
2310 3461 2.0
2310 2546 1.0
2310 1664 1.0
2310 3446 1.0
2310 3445 2.0
2310 2711 1.0
2310 2710 1.0
2310 2545 1.0
2310 2310 3.0
2310 786 2.0
2314 3337 2.0
2314 3336 2.0
2314 3335 2.0
2314 3334 2.0
2314 3080 2.0
2314 2314 2.0
2317 3447 2.0
2317 2317 2.0
2322 2702 1.0
2322 2322 1.0
2322 1369 1.0
2322 488 1.0
2323 3221 1.0
2323 2496 1.0
2323 2334 1.0
2323 2323 1.0
2323 1245 1.0
2324 2324 1.0
2324 1059 1.0
2325 1000 1.0
2325 3595 1.0
2325 3594 1.0
2325 2819 1.0
2325 3062 1.0
2325 2325 3.0
2325 660 2.0
2326 3061 1.0
2326 666 1.0
2326 2369 1.0
2326 2326 2.0
2326 1369 2.0
2328 2328 2.0
2328 2043 1.0
2329 2331 1.0
2329 2329 1.0
2329 340 1.0
2329 83 1.0
2331 2331 1.0
2331 2329 1.0
2331 340 1.0
2331 83 1.0
2332 3431 2.0
2332 2332 2.0
2332 2105 1.0
2334 3221 1.0
2334 2496 1.0
2334 2334 1.0
2334 2323 1.0
2334 1245 1.0
2336 3389 1.0
2336 3387 1.0
2336 2587 1.0
2336 2586 1.0
2336 2336 1.0
2344 2344 2.0
2344 810 2.0
2344 49 2.0
2345 3621 1.0
2345 2345 2.0
2345 438 1.0
2351 3507 1.0
2351 2351 2.0
2351 1693 2.0
2352 2422 1.0
2352 3513 1.0
2352 2352 3.0
2355 3554 1.0
2355 3553 1.0
2355 2604 1.0
2355 2355 2.0
2355 1790 2.0
2355 433 1.0
2356 2898 1.0
2356 2356 1.0
2356 759 1.0
2361 49 1.0
2361 3626 1.0
2361 3007 1.0
2361 3482 1.0
2361 2361 4.0
2363 3534 1.0
2363 2260 1.0
2363 2363 2.0
2363 2099 2.0
2369 2369 1.0
2369 2326 1.0
2369 1369 1.0
2371 2399 1.0
2371 2371 1.0
2371 1181 1.0
2375 2375 1.0
2379 2379 1.0
2379 1278 1.0
2379 50 1.0
2380 3307 2.0
2380 2380 3.0
2380 50 2.0
2384 2384 1.0
2384 201 1.0
2385 3095 1.0
2385 2805 1.0
2385 2385 1.0
2385 2248 1.0
2385 201 1.0
2390 2390 1.0
2390 23 1.0
2393 2393 1.0
2393 765 1.0
2395 2828 1.0
2395 2290 1.0
2395 159 1.0
2395 2840 1.0
2395 2613 1.0
2395 3473 2.0
2395 2395 3.0
2395 488 1.0
2396 2396 1.0
2396 82 1.0
2397 3577 1.0
2397 2397 1.0
2397 2011 1.0
2397 845 1.0
2398 3095 1.0
2398 2398 1.0
2399 2371 1.0
2399 1181 1.0
2399 2400 2.0
2399 2399 3.0
2399 484 1.0
2400 2399 2.0
2400 484 1.0
2400 3385 1.0
2400 2400 3.0
2405 3529 1.0
2405 2405 2.0
2405 195 2.0
2407 2904 1.0
2407 2903 1.0
2407 2408 1.0
2407 2416 1.0
2407 2407 2.0
2407 109 1.0
2408 3368 1.0
2408 2904 1.0
2408 2903 3.0
2408 2408 3.0
2408 2407 1.0
2414 633 1.0
2414 211 1.0
2414 2414 2.0
2416 2416 2.0
2416 2407 1.0
2416 109 1.0
2419 1418 1.0
2419 3248 1.0
2419 727 2.0
2419 195 2.0
2419 3493 2.0
2419 2590 2.0
2419 2419 7.0
2420 2420 1.0
2420 988 1.0
2422 2352 1.0
2422 2807 1.0
2422 2555 1.0
2422 2422 3.0
2422 53 1.0
2426 3288 1.0
2426 2426 2.0
2426 1297 2.0
2428 3007 1.0
2428 2434 1.0
2428 2428 2.0
2429 1550 1.0
2429 2429 2.0
2429 953 1.0
2433 3577 1.0
2433 2433 1.0
2434 2434 1.0
2434 2428 1.0
2436 2436 1.0
2436 723 1.0
2438 765 1.0
2438 3308 3.0
2438 2438 3.0
2443 2443 1.0
2443 518 1.0
2447 3076 1.0
2447 2035 1.0
2447 2447 2.0
2447 996 1.0
2452 3158 1.0
2452 2452 1.0
2452 1643 1.0
2453 3424 2.0
2453 2453 2.0
2453 1881 2.0
2454 2454 1.0
2454 713 1.0
2462 2924 1.0
2462 2462 1.0
2467 204 1.0
2467 3039 1.0
2467 2467 2.0
2471 2471 1.0
2477 2477 1.0
2478 3360 1.0
2478 3359 1.0
2478 2478 1.0
2481 2481 1.0
2485 2485 1.0
2485 1634 1.0
2496 3221 1.0
2496 2496 1.0
2496 2334 1.0
2496 2323 1.0
2496 1245 1.0
2502 2761 1.0
2502 2736 1.0
2502 2502 1.0
2508 2508 1.0
2508 1279 1.0
2511 2511 1.0
2511 1311 1.0
2521 3300 1.0
2521 2743 1.0
2521 2521 1.0
2521 995 1.0
2524 3442 1.0
2524 3441 1.0
2524 2524 1.0
2524 1743 1.0
2526 2290 1.0
2526 2289 1.0
2526 3277 1.0
2526 2526 2.0
2526 1663 1.0
2529 3085 1.0
2529 2529 1.0
2530 2531 1.0
2530 2530 1.0
2530 606 1.0
2531 2531 1.0
2531 2530 1.0
2531 606 1.0
2537 3578 1.0
2537 2537 1.0
2538 2538 1.0
2538 721 1.0
2543 3361 1.0
2543 2675 1.0
2543 2543 1.0
2545 2546 1.0
2545 1311 1.0
2545 2850 3.0
2545 2561 2.0
2545 3080 1.0
2545 3076 1.0
2545 3453 3.0
2545 3414 1.0
2545 3446 2.0
2545 3445 3.0
2545 2711 1.0
2545 2710 2.0
2545 2545 9.0
2545 2310 1.0
2545 786 6.0
2546 1411 1.0
2546 347 1.0
2546 2545 1.0
2546 3461 1.0
2546 3445 1.0
2546 2310 1.0
2546 1664 1.0
2546 2850 1.0
2546 2712 1.0
2546 2561 1.0
2546 2546 4.0
2546 786 4.0
2555 2807 1.0
2555 2555 1.0
2555 2422 1.0
2561 3453 1.0
2561 2545 2.0
2561 2850 3.0
2561 2712 1.0
2561 2561 3.0
2561 2546 1.0
2561 786 1.0
2564 2564 1.0
2566 2567 1.0
2566 2566 1.0
2566 69 1.0
2567 2567 1.0
2567 2566 1.0
2567 69 1.0
2577 2577 1.0
2581 2582 1.0
2581 2581 2.0
2581 30 1.0
2582 2582 1.0
2582 2581 1.0
2586 2336 1.0
2586 3389 3.0
2586 3388 2.0
2586 3387 3.0
2586 2587 3.0
2586 2586 3.0
2587 2336 1.0
2587 3389 3.0
2587 3388 2.0
2587 3387 3.0
2587 2587 3.0
2587 2586 3.0
2589 2589 1.0
2589 765 1.0
2589 764 1.0
2589 98 1.0
2590 3494 1.0
2590 3493 2.0
2590 2419 2.0
2590 3489 1.0
2590 3488 1.0
2590 2590 4.0
2590 1806 1.0
2592 3484 1.0
2592 2592 1.0
2595 3566 1.0
2595 3523 2.0
2595 2595 3.0
2595 1880 1.0
2599 3320 1.0
2599 3252 1.0
2599 2599 1.0
2599 1244 1.0
2599 321 1.0
2604 3102 1.0
2604 3101 1.0
2604 211 2.0
2604 3554 1.0
2604 3553 2.0
2604 2604 5.0
2604 2355 1.0
2604 1790 1.0
2604 433 2.0
2605 2605 1.0
2605 1181 1.0
2606 2894 1.0
2606 2606 2.0
2606 110 2.0
2608 214 1.0
2608 2608 2.0
2608 2113 1.0
2608 60 1.0
2611 2612 1.0
2611 2611 1.0
2612 2612 2.0
2612 2611 1.0
2613 2840 1.0
2613 2613 2.0
2613 2395 1.0
2617 2617 1.0
2622 3183 1.0
2622 1978 1.0
2622 955 1.0
2622 2622 2.0
2629 2629 3.0
2630 2630 1.0
2630 373 1.0
2634 3256 1.0
2634 2968 1.0
2634 2634 1.0
2635 3291 1.0
2635 2635 1.0
2639 3437 2.0
2639 3436 2.0
2639 3435 2.0
2639 3434 2.0
2639 2639 2.0
2641 3305 1.0
2641 2641 1.0
2641 1717 1.0
2641 1715 1.0
2642 3304 2.0
2642 2642 2.0
2644 2644 1.0
2644 1726 1.0
2655 3125 1.0
2655 958 1.0
2655 2655 2.0
2657 2983 1.0
2657 2657 3.0
2657 1258 2.0
2657 562 3.0
2657 561 3.0
2658 2668 1.0
2658 2658 2.0
2664 3234 1.0
2664 418 1.0
2664 3528 1.0
2664 2664 3.0
2664 6 3.0
2668 3084 1.0
2668 2160 2.0
2668 2668 3.0
2668 2658 1.0
2675 2543 1.0
2675 3369 1.0
2675 3361 2.0
2675 2675 2.0
2679 2231 1.0
2679 3299 2.0
2679 3298 1.0
2679 2679 2.0
2679 1141 1.0
2680 2680 1.0
2680 1589 1.0
2680 347 1.0
2686 2686 1.0
2698 2698 1.0
2702 3230 1.0
2702 3167 1.0
2702 2084 1.0
2702 2322 1.0
2702 1369 1.0
2702 2764 1.0
2702 488 3.0
2702 329 1.0
2702 3429 1.0
2702 2702 4.0
2702 1705 1.0
2702 69 1.0
2708 2933 1.0
2708 2931 1.0
2708 2708 1.0
2708 1050 1.0
2710 3467 1.0
2710 1320 1.0
2710 1311 1.0
2710 3446 2.0
2710 3445 2.0
2710 2711 1.0
2710 2710 3.0
2710 2545 2.0
2710 2310 1.0
2710 786 2.0
2711 3446 1.0
2711 3445 1.0
2711 2711 1.0
2711 2710 1.0
2711 2545 1.0
2711 2310 1.0
2711 786 1.0
2712 3390 1.0
2712 2850 2.0
2712 2712 2.0
2712 2561 1.0
2712 2546 1.0
2712 786 1.0
2715 2715 1.0
2717 1973 1.0
2717 1806 1.0
2717 3552 1.0
2717 3539 1.0
2717 2717 2.0
2717 1699 1.0
2721 3345 1.0
2721 2721 1.0
2724 3528 1.0
2724 6 1.0
2724 2724 2.0
2726 3519 1.0
2726 2726 1.0
2727 3636 1.0
2727 165 1.0
2727 2727 2.0
2728 3628 1.0
2728 2728 5.0
2728 1800 1.0
2729 2729 1.0
2731 2731 2.0
2731 976 1.0
2731 237 1.0
2732 2732 1.0
2733 2735 2.0
2733 2733 3.0
2733 1526 1.0
2733 865 3.0
2735 2735 2.0
2735 2733 2.0
2735 1526 1.0
2735 865 2.0
2736 3346 1.0
2736 2997 1.0
2736 2761 1.0
2736 2736 2.0
2736 2502 1.0
2739 2739 1.0
2739 2287 1.0
2740 2740 2.0
2740 1903 2.0
2740 1801 1.0
2743 2521 1.0
2743 3300 2.0
2743 2743 2.0
2743 995 2.0
2744 2744 1.0
2748 3558 1.0
2748 3596 2.0
2748 2748 2.0
2748 1475 1.0
2748 455 2.0
2751 3313 2.0
2751 3074 2.0
2751 3043 2.0
2751 2751 2.0
2751 2037 1.0
2753 2753 2.0
2753 2030 2.0
2753 1007 1.0
2755 2755 1.0
2755 1588 1.0
2755 904 1.0
2756 3278 1.0
2756 2756 1.0
2756 1548 1.0
2760 3433 1.0
2760 2760 1.0
2760 996 1.0
2761 2736 1.0
2761 2502 1.0
2761 3283 1.0
2761 3282 1.0
2761 2978 1.0
2761 2761 2.0
2761 264 1.0
2763 2763 2.0
2763 1530 2.0
2763 993 1.0
2764 2764 1.0
2764 2702 1.0
2764 488 1.0
2764 329 1.0
2767 2767 1.0
2768 2768 1.0
2768 1311 1.0
2769 3397 1.0
2769 2769 2.0
2769 1365 1.0
2770 2770 1.0
2781 2279 1.0
2781 3309 2.0
2781 2781 3.0
2783 2783 2.0
2786 2786 1.0
2787 2787 1.0
2787 689 1.0
2792 3623 1.0
2792 2793 1.0
2792 2792 1.0
2792 627 1.0
2793 3623 1.0
2793 2792 1.0
2793 627 1.0
2793 3281 1.0
2793 2793 2.0
2793 955 1.0
2794 3273 1.0
2794 2966 1.0
2794 2794 1.0
2794 434 1.0
2795 2795 2.0
2796 3105 1.0
2796 2796 1.0
2796 1271 1.0
2796 405 1.0
2801 2801 1.0
2801 1589 1.0
2801 531 1.0
2802 3414 2.0
2802 3029 3.0
2802 3410 2.0
2802 2802 4.0
2802 550 4.0
2803 2803 1.0
2803 936 1.0
2805 2385 1.0
2805 2248 2.0
2805 3095 2.0
2805 2805 3.0
2805 201 3.0
2807 2807 1.0
2807 2555 1.0
2807 2422 1.0
2808 2808 1.0
2808 1741 1.0
2809 2809 1.0
2809 347 1.0
2811 2811 1.0
2811 158 1.0
2813 3583 1.0
2813 3506 1.0
2813 3262 1.0
2813 3590 2.0
2813 2813 3.0
2813 1950 2.0
2816 2816 1.0
2816 530 1.0
2819 3391 1.0
2819 3062 1.0
2819 2972 1.0
2819 2831 1.0
2819 1344 1.0
2819 3595 2.0
2819 3594 2.0
2819 2325 1.0
2819 660 2.0
2819 781 1.0
2819 2819 4.0
2825 2825 1.0
2826 3108 1.0
2826 2826 1.0
2826 2040 1.0
2826 82 1.0
2828 3473 1.0
2828 2395 1.0
2828 2290 1.0
2828 2828 4.0
2828 159 4.0
2831 3595 1.0
2831 3594 1.0
2831 3391 1.0
2831 3062 1.0
2831 2972 1.0
2831 2831 1.0
2831 2819 1.0
2831 1344 1.0
2831 660 1.0
2838 3559 1.0
2838 2839 1.0
2838 2838 1.0
2838 765 1.0
2838 96 1.0
2839 3559 1.0
2839 2839 1.0
2839 2838 1.0
2839 765 1.0
2839 96 1.0
2840 3603 1.0
2840 2840 2.0
2840 2613 1.0
2840 2395 1.0
2842 3541 1.0
2842 2842 1.0
2843 3541 1.0
2843 2843 1.0
2846 3312 2.0
2846 2846 3.0
2848 2848 1.0
2848 543 1.0
2849 3469 1.0
2849 3417 2.0
2849 3364 2.0
2849 2849 2.0
2849 1386 2.0
2850 3390 1.0
2850 3453 2.0
2850 2545 3.0
2850 3413 1.0
2850 2712 2.0
2850 2561 3.0
2850 2546 1.0
2850 786 2.0
2850 1310 2.0
2850 1967 1.0
2850 3406 2.0
2850 2850 9.0
2850 1337 2.0
2850 1336 1.0
2852 3586 2.0
2852 2852 2.0
2857 1257 1.0
2857 2857 2.0
2857 599 1.0
2859 3613 1.0
2859 2859 1.0
2860 2860 2.0
2861 1947 1.0
2861 3349 2.0
2861 2989 1.0
2861 2861 3.0
2861 1028 1.0
2861 764 3.0
2863 620 1.0
2863 3246 1.0
2863 2863 2.0
2863 1979 1.0
2865 2865 1.0
2866 3619 1.0
2866 2955 1.0
2866 161 1.0
2866 2866 2.0
2866 1699 2.0
